survtype,datasource,countryname,yearweek,pathogen,indicator,age,value,detectableprevalence
SARS-CoV-2 variant,GISAID,Spain,2024-W52,SARS-CoV-2,2-week count of sequences,total,106,>5% to 10%
SARS-CoV-2 variant,GISAID,Spain,2024-W51,SARS-CoV-2,2-week count of sequences,total,99,>5% to 10%
SARS-CoV-2 variant,GISAID,Spain,2024-W50,SARS-CoV-2,2-week count of sequences,total,95,>5% to 10%
SARS-CoV-2 variant,GISAID,Spain,2024-W49,SARS-CoV-2,2-week count of sequences,total,107,>5% to 10%
SARS-CoV-2 variant,GISAID,Spain,2024-W48,SARS-CoV-2,2-week count of sequences,total,124,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W47,SARS-CoV-2,2-week count of sequences,total,130,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W46,SARS-CoV-2,2-week count of sequences,total,148,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W45,SARS-CoV-2,2-week count of sequences,total,186,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W44,SARS-CoV-2,2-week count of sequences,total,262,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W43,SARS-CoV-2,2-week count of sequences,total,372,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W42,SARS-CoV-2,2-week count of sequences,total,469,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W41,SARS-CoV-2,2-week count of sequences,total,555,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W40,SARS-CoV-2,2-week count of sequences,total,570,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W39,SARS-CoV-2,2-week count of sequences,total,584,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W38,SARS-CoV-2,2-week count of sequences,total,585,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W37,SARS-CoV-2,2-week count of sequences,total,680,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W36,SARS-CoV-2,2-week count of sequences,total,824,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W35,SARS-CoV-2,2-week count of sequences,total,821,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W34,SARS-CoV-2,2-week count of sequences,total,875,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W33,SARS-CoV-2,2-week count of sequences,total,1139,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W32,SARS-CoV-2,2-week count of sequences,total,1475,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W31,SARS-CoV-2,2-week count of sequences,total,1798,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W30,SARS-CoV-2,2-week count of sequences,total,1966,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W29,SARS-CoV-2,2-week count of sequences,total,2235,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W28,SARS-CoV-2,2-week count of sequences,total,2723,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W27,SARS-CoV-2,2-week count of sequences,total,2967,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W26,SARS-CoV-2,2-week count of sequences,total,2847,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W25,SARS-CoV-2,2-week count of sequences,total,2780,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W24,SARS-CoV-2,2-week count of sequences,total,2828,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W23,SARS-CoV-2,2-week count of sequences,total,2628,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W22,SARS-CoV-2,2-week count of sequences,total,2214,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W21,SARS-CoV-2,2-week count of sequences,total,1629,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W20,SARS-CoV-2,2-week count of sequences,total,1111,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W19,SARS-CoV-2,2-week count of sequences,total,725,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W18,SARS-CoV-2,2-week count of sequences,total,452,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W17,SARS-CoV-2,2-week count of sequences,total,307,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W16,SARS-CoV-2,2-week count of sequences,total,245,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W15,SARS-CoV-2,2-week count of sequences,total,238,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W14,SARS-CoV-2,2-week count of sequences,total,199,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W13,SARS-CoV-2,2-week count of sequences,total,191,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W12,SARS-CoV-2,2-week count of sequences,total,255,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W11,SARS-CoV-2,2-week count of sequences,total,268,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W10,SARS-CoV-2,2-week count of sequences,total,255,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W09,SARS-CoV-2,2-week count of sequences,total,298,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W08,SARS-CoV-2,2-week count of sequences,total,425,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W07,SARS-CoV-2,2-week count of sequences,total,558,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W06,SARS-CoV-2,2-week count of sequences,total,628,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W05,SARS-CoV-2,2-week count of sequences,total,800,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W04,SARS-CoV-2,2-week count of sequences,total,1274,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W03,SARS-CoV-2,2-week count of sequences,total,1870,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W02,SARS-CoV-2,2-week count of sequences,total,2357,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W01,SARS-CoV-2,2-week count of sequences,total,2621,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W52,SARS-CoV-2,2-week count of sequences,total,2369,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W51,SARS-CoV-2,2-week count of sequences,total,2015,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W50,SARS-CoV-2,2-week count of sequences,total,1671,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W49,SARS-CoV-2,2-week count of sequences,total,1491,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W48,SARS-CoV-2,2-week count of sequences,total,1322,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W47,SARS-CoV-2,2-week count of sequences,total,1075,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W46,SARS-CoV-2,2-week count of sequences,total,1168,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W45,SARS-CoV-2,2-week count of sequences,total,1237,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W44,SARS-CoV-2,2-week count of sequences,total,1348,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W43,SARS-CoV-2,2-week count of sequences,total,1548,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W42,SARS-CoV-2,2-week count of sequences,total,1740,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W41,SARS-CoV-2,2-week count of sequences,total,1928,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W40,SARS-CoV-2,2-week count of sequences,total,2053,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W39,SARS-CoV-2,2-week count of sequences,total,2137,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W38,SARS-CoV-2,2-week count of sequences,total,2257,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W37,SARS-CoV-2,2-week count of sequences,total,2358,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W36,SARS-CoV-2,2-week count of sequences,total,2531,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W35,SARS-CoV-2,2-week count of sequences,total,2451,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W34,SARS-CoV-2,2-week count of sequences,total,2118,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W33,SARS-CoV-2,2-week count of sequences,total,2067,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W32,SARS-CoV-2,2-week count of sequences,total,2039,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W31,SARS-CoV-2,2-week count of sequences,total,1652,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W30,SARS-CoV-2,2-week count of sequences,total,1221,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W29,SARS-CoV-2,2-week count of sequences,total,1026,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W28,SARS-CoV-2,2-week count of sequences,total,846,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W27,SARS-CoV-2,2-week count of sequences,total,733,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W26,SARS-CoV-2,2-week count of sequences,total,813,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W25,SARS-CoV-2,2-week count of sequences,total,967,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W24,SARS-CoV-2,2-week count of sequences,total,1184,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W23,SARS-CoV-2,2-week count of sequences,total,1512,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W22,SARS-CoV-2,2-week count of sequences,total,1843,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W21,SARS-CoV-2,2-week count of sequences,total,1959,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W20,SARS-CoV-2,2-week count of sequences,total,2026,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W19,SARS-CoV-2,2-week count of sequences,total,2089,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W18,SARS-CoV-2,2-week count of sequences,total,2220,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W17,SARS-CoV-2,2-week count of sequences,total,2320,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W16,SARS-CoV-2,2-week count of sequences,total,2099,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W15,SARS-CoV-2,2-week count of sequences,total,1696,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W14,SARS-CoV-2,2-week count of sequences,total,1573,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W13,SARS-CoV-2,2-week count of sequences,total,1641,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W12,SARS-CoV-2,2-week count of sequences,total,1603,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W11,SARS-CoV-2,2-week count of sequences,total,1692,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W10,SARS-CoV-2,2-week count of sequences,total,1568,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W09,SARS-CoV-2,2-week count of sequences,total,1351,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W08,SARS-CoV-2,2-week count of sequences,total,1385,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W07,SARS-CoV-2,2-week count of sequences,total,1383,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W06,SARS-CoV-2,2-week count of sequences,total,1336,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W05,SARS-CoV-2,2-week count of sequences,total,1302,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W04,SARS-CoV-2,2-week count of sequences,total,1439,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W03,SARS-CoV-2,2-week count of sequences,total,2026,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W02,SARS-CoV-2,2-week count of sequences,total,2170,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W01,SARS-CoV-2,2-week count of sequences,total,1935,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W52,SARS-CoV-2,2-week count of sequences,total,2259,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W51,SARS-CoV-2,2-week count of sequences,total,3447,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W50,SARS-CoV-2,2-week count of sequences,total,3364,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W49,SARS-CoV-2,2-week count of sequences,total,2425,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W48,SARS-CoV-2,2-week count of sequences,total,2487,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W47,SARS-CoV-2,2-week count of sequences,total,2629,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W46,SARS-CoV-2,2-week count of sequences,total,2595,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W45,SARS-CoV-2,2-week count of sequences,total,2277,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W44,SARS-CoV-2,2-week count of sequences,total,2220,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W43,SARS-CoV-2,2-week count of sequences,total,2719,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W42,SARS-CoV-2,2-week count of sequences,total,2696,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W41,SARS-CoV-2,2-week count of sequences,total,2225,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W40,SARS-CoV-2,2-week count of sequences,total,1904,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W39,SARS-CoV-2,2-week count of sequences,total,1626,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W38,SARS-CoV-2,2-week count of sequences,total,1635,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W37,SARS-CoV-2,2-week count of sequences,total,1552,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W36,SARS-CoV-2,2-week count of sequences,total,1609,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W35,SARS-CoV-2,2-week count of sequences,total,1910,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W34,SARS-CoV-2,2-week count of sequences,total,2028,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W33,SARS-CoV-2,2-week count of sequences,total,2258,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W32,SARS-CoV-2,2-week count of sequences,total,2934,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W31,SARS-CoV-2,2-week count of sequences,total,3595,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W30,SARS-CoV-2,2-week count of sequences,total,4217,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W29,SARS-CoV-2,2-week count of sequences,total,5234,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W28,SARS-CoV-2,2-week count of sequences,total,5809,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W27,SARS-CoV-2,2-week count of sequences,total,5783,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W26,SARS-CoV-2,2-week count of sequences,total,5340,≤1%
SARS-CoV-2 variant,GISAID,Spain,2022-W25,SARS-CoV-2,2-week count of sequences,total,2442,≤1%
SARS-CoV-2 variant,GISAID,Sweden,2026-W36,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Sweden,2026-W35,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Sweden,2026-W34,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Sweden,2026-W33,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Sweden,2026-W32,SARS-CoV-2,2-week count of sequences,total,2,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W31,SARS-CoV-2,2-week count of sequences,total,5,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W30,SARS-CoV-2,2-week count of sequences,total,6,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W29,SARS-CoV-2,2-week count of sequences,total,7,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W28,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W27,SARS-CoV-2,2-week count of sequences,total,2,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W26,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W25,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W24,SARS-CoV-2,2-week count of sequences,total,2,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W23,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W22,SARS-CoV-2,2-week count of sequences,total,12,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W21,SARS-CoV-2,2-week count of sequences,total,11,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W20,SARS-CoV-2,2-week count of sequences,total,9,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W19,SARS-CoV-2,2-week count of sequences,total,21,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W18,SARS-CoV-2,2-week count of sequences,total,28,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W17,SARS-CoV-2,2-week count of sequences,total,23,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W16,SARS-CoV-2,2-week count of sequences,total,26,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W15,SARS-CoV-2,2-week count of sequences,total,32,>15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W14,SARS-CoV-2,2-week count of sequences,total,43,>10% to 15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W13,SARS-CoV-2,2-week count of sequences,total,49,>10% to 15%
SARS-CoV-2 variant,GISAID,Sweden,2026-W12,SARS-CoV-2,2-week count of sequences,total,69,>5% to 10%
SARS-CoV-2 variant,GISAID,Sweden,2026-W11,SARS-CoV-2,2-week count of sequences,total,110,>5% to 10%
SARS-CoV-2 variant,GISAID,Sweden,2026-W10,SARS-CoV-2,2-week count of sequences,total,107,>5% to 10%
