survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Finland,2022-W44,ARIconsultationrate,15-64,5948.7
primary care syndromic,Finland,2022-W44,ARIconsultationrate,5-14,4082.3
primary care syndromic,Finland,2022-W44,ARIconsultationrate,65+,511
primary care syndromic,Finland,2022-W44,ARIconsultationrate,total,2890.6
primary care syndromic,Finland,2022-W43,ARIconsultationrate,0-4,8034.1
primary care syndromic,Finland,2022-W43,ARIconsultationrate,15-64,6987.5
primary care syndromic,Finland,2022-W43,ARIconsultationrate,5-14,4537.8
primary care syndromic,Finland,2022-W43,ARIconsultationrate,65+,583.5
primary care syndromic,Finland,2022-W43,ARIconsultationrate,total,3337.4
primary care syndromic,Finland,2022-W42,ARIconsultationrate,0-4,8984.5
primary care syndromic,Finland,2022-W42,ARIconsultationrate,15-64,7367
primary care syndromic,Finland,2022-W42,ARIconsultationrate,5-14,5757.8
primary care syndromic,Finland,2022-W42,ARIconsultationrate,65+,580.7
primary care syndromic,Finland,2022-W42,ARIconsultationrate,total,3432.2
primary care syndromic,Finland,2022-W41,ARIconsultationrate,0-4,7948.2
primary care syndromic,Finland,2022-W41,ARIconsultationrate,15-64,7119.6
primary care syndromic,Finland,2022-W41,ARIconsultationrate,5-14,4676
primary care syndromic,Finland,2022-W41,ARIconsultationrate,65+,556
primary care syndromic,Finland,2022-W41,ARIconsultationrate,total,3392
primary care syndromic,Finland,2022-W40,ARIconsultationrate,0-4,7053.9
primary care syndromic,Finland,2022-W40,ARIconsultationrate,15-64,6646.1
primary care syndromic,Finland,2022-W40,ARIconsultationrate,5-14,4241
primary care syndromic,Finland,2022-W40,ARIconsultationrate,65+,536
primary care syndromic,Finland,2022-W40,ARIconsultationrate,total,3156.6
primary care syndromic,Finland,2022-W39,ARIconsultationrate,0-4,6414.2
primary care syndromic,Finland,2022-W39,ARIconsultationrate,15-64,6692.2
primary care syndromic,Finland,2022-W39,ARIconsultationrate,5-14,4103.6
primary care syndromic,Finland,2022-W39,ARIconsultationrate,65+,504.4
primary care syndromic,Finland,2022-W39,ARIconsultationrate,total,3092.1
primary care syndromic,Finland,2022-W38,ARIconsultationrate,0-4,6179
primary care syndromic,Finland,2022-W38,ARIconsultationrate,15-64,6516.2
primary care syndromic,Finland,2022-W38,ARIconsultationrate,5-14,3896.3
primary care syndromic,Finland,2022-W38,ARIconsultationrate,65+,433.7
primary care syndromic,Finland,2022-W38,ARIconsultationrate,total,2927.3
primary care syndromic,Finland,2022-W37,ARIconsultationrate,0-4,5790.3
primary care syndromic,Finland,2022-W37,ARIconsultationrate,15-64,6794.5
primary care syndromic,Finland,2022-W37,ARIconsultationrate,5-14,3733.9
primary care syndromic,Finland,2022-W37,ARIconsultationrate,65+,414.5
primary care syndromic,Finland,2022-W37,ARIconsultationrate,total,2999.7
primary care syndromic,Finland,2022-W36,ARIconsultationrate,0-4,6145.6
primary care syndromic,Finland,2022-W36,ARIconsultationrate,15-64,7078.2
primary care syndromic,Finland,2022-W36,ARIconsultationrate,5-14,4103.7
primary care syndromic,Finland,2022-W36,ARIconsultationrate,65+,402.8
primary care syndromic,Finland,2022-W36,ARIconsultationrate,total,3117.8
primary care syndromic,Finland,2022-W35,ARIconsultationrate,0-4,5243.9
primary care syndromic,Finland,2022-W35,ARIconsultationrate,15-64,6265.1
primary care syndromic,Finland,2022-W35,ARIconsultationrate,5-14,4248
primary care syndromic,Finland,2022-W35,ARIconsultationrate,65+,351.5
primary care syndromic,Finland,2022-W35,ARIconsultationrate,total,2780
primary care syndromic,Finland,2022-W34,ARIconsultationrate,0-4,4577.6
primary care syndromic,Finland,2022-W34,ARIconsultationrate,15-64,5473.8
primary care syndromic,Finland,2022-W34,ARIconsultationrate,5-14,3439.5
primary care syndromic,Finland,2022-W34,ARIconsultationrate,65+,338.4
primary care syndromic,Finland,2022-W34,ARIconsultationrate,total,2417.9
primary care syndromic,Finland,2022-W33,ARIconsultationrate,0-4,3760.7
primary care syndromic,Finland,2022-W33,ARIconsultationrate,15-64,5378.6
primary care syndromic,Finland,2022-W33,ARIconsultationrate,5-14,2673.1
primary care syndromic,Finland,2022-W33,ARIconsultationrate,65+,391.4
primary care syndromic,Finland,2022-W33,ARIconsultationrate,total,2363.2
primary care syndromic,Finland,2022-W32,ARIconsultationrate,0-4,3764.2
primary care syndromic,Finland,2022-W32,ARIconsultationrate,15-64,5984.6
primary care syndromic,Finland,2022-W32,ARIconsultationrate,5-14,2403.8
primary care syndromic,Finland,2022-W32,ARIconsultationrate,65+,420.7
primary care syndromic,Finland,2022-W32,ARIconsultationrate,total,2512.4
primary care syndromic,Finland,2022-W31,ARIconsultationrate,0-4,3038.2
primary care syndromic,Finland,2022-W31,ARIconsultationrate,15-64,6794.3
primary care syndromic,Finland,2022-W31,ARIconsultationrate,5-14,2591.7
primary care syndromic,Finland,2022-W31,ARIconsultationrate,65+,417.5
primary care syndromic,Finland,2022-W31,ARIconsultationrate,total,2672.1
primary care syndromic,Finland,2022-W30,ARIconsultationrate,0-4,3216.3
primary care syndromic,Finland,2022-W30,ARIconsultationrate,15-64,7457.7
primary care syndromic,Finland,2022-W30,ARIconsultationrate,5-14,3216.4
primary care syndromic,Finland,2022-W30,ARIconsultationrate,65+,418.8
primary care syndromic,Finland,2022-W30,ARIconsultationrate,total,2771.5
primary care syndromic,Finland,2022-W29,ARIconsultationrate,0-4,3160.1
primary care syndromic,Finland,2022-W29,ARIconsultationrate,15-64,7841.5
primary care syndromic,Finland,2022-W29,ARIconsultationrate,5-14,3391.8
primary care syndromic,Finland,2022-W29,ARIconsultationrate,65+,396.3
primary care syndromic,Finland,2022-W29,ARIconsultationrate,total,2852.5
primary care syndromic,Finland,2022-W28,ARIconsultationrate,0-4,3077.8
primary care syndromic,Finland,2022-W28,ARIconsultationrate,15-64,6469.5
primary care syndromic,Finland,2022-W28,ARIconsultationrate,5-14,3130.7
primary care syndromic,Finland,2022-W28,ARIconsultationrate,65+,383
primary care syndromic,Finland,2022-W28,ARIconsultationrate,total,2459
primary care syndromic,Finland,2022-W27,ARIconsultationrate,0-4,2969.4
primary care syndromic,Finland,2022-W27,ARIconsultationrate,15-64,5103.1
primary care syndromic,Finland,2022-W27,ARIconsultationrate,5-14,2899
primary care syndromic,Finland,2022-W27,ARIconsultationrate,65+,357.4
primary care syndromic,Finland,2022-W27,ARIconsultationrate,total,2060.8
primary care syndromic,Finland,2022-W26,ARIconsultationrate,0-4,3238.8
primary care syndromic,Finland,2022-W26,ARIconsultationrate,15-64,4785.7
primary care syndromic,Finland,2022-W26,ARIconsultationrate,5-14,2357.9
primary care syndromic,Finland,2022-W26,ARIconsultationrate,65+,388
primary care syndromic,Finland,2022-W26,ARIconsultationrate,total,2005
primary care syndromic,Finland,2022-W25,ARIconsultationrate,0-4,4072.2
primary care syndromic,Finland,2022-W25,ARIconsultationrate,15-64,4649.3
primary care syndromic,Finland,2022-W25,ARIconsultationrate,5-14,2433.9
primary care syndromic,Finland,2022-W25,ARIconsultationrate,65+,375
primary care syndromic,Finland,2022-W25,ARIconsultationrate,total,1932.8
primary care syndromic,Finland,2022-W24,ARIconsultationrate,0-4,4246.4
primary care syndromic,Finland,2022-W24,ARIconsultationrate,15-64,4447.3
primary care syndromic,Finland,2022-W24,ARIconsultationrate,5-14,2339.2
primary care syndromic,Finland,2022-W24,ARIconsultationrate,65+,381.8
primary care syndromic,Finland,2022-W24,ARIconsultationrate,total,1990
primary care syndromic,Finland,2022-W23,ARIconsultationrate,0-4,4577.3
primary care syndromic,Finland,2022-W23,ARIconsultationrate,15-64,4613.4
primary care syndromic,Finland,2022-W23,ARIconsultationrate,5-14,2875.5
primary care syndromic,Finland,2022-W23,ARIconsultationrate,65+,392.6
primary care syndromic,Finland,2022-W23,ARIconsultationrate,total,2089.7
primary care syndromic,Finland,2022-W22,ARIconsultationrate,0-4,4707.3
primary care syndromic,Finland,2022-W22,ARIconsultationrate,15-64,4469.4
primary care syndromic,Finland,2022-W22,ARIconsultationrate,5-14,2810.9
primary care syndromic,Finland,2022-W22,ARIconsultationrate,65+,393.3
primary care syndromic,Finland,2022-W22,ARIconsultationrate,total,2069
primary care syndromic,Finland,2022-W21,ARIconsultationrate,0-4,5622.3
primary care syndromic,Finland,2022-W21,ARIconsultationrate,15-64,4845.1
primary care syndromic,Finland,2022-W21,ARIconsultationrate,5-14,3594.4
primary care syndromic,Finland,2022-W21,ARIconsultationrate,65+,400.6
primary care syndromic,Finland,2022-W21,ARIconsultationrate,total,2148.1
primary care syndromic,Finland,2022-W20,ARIconsultationrate,0-4,5327.1
primary care syndromic,Finland,2022-W20,ARIconsultationrate,15-64,4772.8
primary care syndromic,Finland,2022-W20,ARIconsultationrate,5-14,3112.2
primary care syndromic,Finland,2022-W20,ARIconsultationrate,65+,443.8
primary care syndromic,Finland,2022-W20,ARIconsultationrate,total,2265.7
primary care syndromic,Finland,2022-W19,ARIconsultationrate,0-4,5400.5
primary care syndromic,Finland,2022-W19,ARIconsultationrate,15-64,5727.2
primary care syndromic,Finland,2022-W19,ARIconsultationrate,5-14,3343.5
primary care syndromic,Finland,2022-W19,ARIconsultationrate,65+,484.7
primary care syndromic,Finland,2022-W19,ARIconsultationrate,total,2685.5
primary care syndromic,Finland,2022-W18,ARIconsultationrate,0-4,5734.4
primary care syndromic,Finland,2022-W18,ARIconsultationrate,15-64,6314
primary care syndromic,Finland,2022-W18,ARIconsultationrate,5-14,3432
primary care syndromic,Finland,2022-W18,ARIconsultationrate,65+,520.4
primary care syndromic,Finland,2022-W18,ARIconsultationrate,total,2915.6
primary care syndromic,Finland,2022-W17,ARIconsultationrate,0-4,5170.1
primary care syndromic,Finland,2022-W17,ARIconsultationrate,15-64,5333.5
primary care syndromic,Finland,2022-W17,ARIconsultationrate,5-14,2971.2
primary care syndromic,Finland,2022-W17,ARIconsultationrate,65+,514.4
primary care syndromic,Finland,2022-W17,ARIconsultationrate,total,2493.3
primary care syndromic,Finland,2022-W16,ARIconsultationrate,0-4,5501.2
primary care syndromic,Finland,2022-W16,ARIconsultationrate,15-64,6018
primary care syndromic,Finland,2022-W16,ARIconsultationrate,5-14,3476.5
primary care syndromic,Finland,2022-W16,ARIconsultationrate,65+,479.6
primary care syndromic,Finland,2022-W16,ARIconsultationrate,total,2606
primary care syndromic,Finland,2022-W15,ARIconsultationrate,0-4,5904.3
primary care syndromic,Finland,2022-W15,ARIconsultationrate,15-64,5641.1
primary care syndromic,Finland,2022-W15,ARIconsultationrate,5-14,3499.7
primary care syndromic,Finland,2022-W15,ARIconsultationrate,65+,489
primary care syndromic,Finland,2022-W15,ARIconsultationrate,total,2475.2
primary care syndromic,Finland,2022-W14,ARIconsultationrate,0-4,5276
primary care syndromic,Finland,2022-W14,ARIconsultationrate,15-64,5789.7
primary care syndromic,Finland,2022-W14,ARIconsultationrate,5-14,3195.8
primary care syndromic,Finland,2022-W14,ARIconsultationrate,65+,486
primary care syndromic,Finland,2022-W14,ARIconsultationrate,total,2645.1
primary care syndromic,Finland,2022-W13,ARIconsultationrate,0-4,5467.4
primary care syndromic,Finland,2022-W13,ARIconsultationrate,15-64,5748.6
primary care syndromic,Finland,2022-W13,ARIconsultationrate,5-14,2930.3
primary care syndromic,Finland,2022-W13,ARIconsultationrate,65+,532.7
primary care syndromic,Finland,2022-W13,ARIconsultationrate,total,2671
primary care syndromic,Finland,2022-W12,ARIconsultationrate,0-4,5501.8
primary care syndromic,Finland,2022-W12,ARIconsultationrate,15-64,5977.9
primary care syndromic,Finland,2022-W12,ARIconsultationrate,5-14,2788.7
primary care syndromic,Finland,2022-W12,ARIconsultationrate,65+,545.5
primary care syndromic,Finland,2022-W12,ARIconsultationrate,total,2811.1
primary care syndromic,Finland,2022-W11,ARIconsultationrate,0-4,3875.2
primary care syndromic,Finland,2022-W11,ARIconsultationrate,15-64,4952.8
primary care syndromic,Finland,2022-W11,ARIconsultationrate,5-14,2195.2
primary care syndromic,Finland,2022-W11,ARIconsultationrate,65+,434
primary care syndromic,Finland,2022-W11,ARIconsultationrate,total,2196.3
primary care syndromic,Finland,2022-W10,ARIconsultationrate,0-4,4812
primary care syndromic,Finland,2022-W10,ARIconsultationrate,15-64,6132
primary care syndromic,Finland,2022-W10,ARIconsultationrate,5-14,2723
primary care syndromic,Finland,2022-W10,ARIconsultationrate,65+,483.4
primary care syndromic,Finland,2022-W10,ARIconsultationrate,total,2787.3
primary care syndromic,Finland,2022-W09,ARIconsultationrate,0-4,4850.5
primary care syndromic,Finland,2022-W09,ARIconsultationrate,15-64,5754
primary care syndromic,Finland,2022-W09,ARIconsultationrate,5-14,3079.4
primary care syndromic,Finland,2022-W09,ARIconsultationrate,65+,433.4
primary care syndromic,Finland,2022-W09,ARIconsultationrate,total,2596.6
primary care syndromic,Finland,2022-W08,ARIconsultationrate,0-4,4768.3
primary care syndromic,Finland,2022-W08,ARIconsultationrate,15-64,6225.5
primary care syndromic,Finland,2022-W08,ARIconsultationrate,5-14,4040.1
primary care syndromic,Finland,2022-W08,ARIconsultationrate,65+,403
primary care syndromic,Finland,2022-W08,ARIconsultationrate,total,2841
primary care syndromic,Finland,2022-W07,ARIconsultationrate,0-4,4695.9
primary care syndromic,Finland,2022-W07,ARIconsultationrate,15-64,5964.6
primary care syndromic,Finland,2022-W07,ARIconsultationrate,5-14,4109.9
primary care syndromic,Finland,2022-W07,ARIconsultationrate,65+,406.1
primary care syndromic,Finland,2022-W07,ARIconsultationrate,total,2829
primary care syndromic,Finland,2022-W06,ARIconsultationrate,0-4,4522.7
primary care syndromic,Finland,2022-W06,ARIconsultationrate,15-64,5710.2
primary care syndromic,Finland,2022-W06,ARIconsultationrate,5-14,4082.7
primary care syndromic,Finland,2022-W06,ARIconsultationrate,65+,382
primary care syndromic,Finland,2022-W06,ARIconsultationrate,total,2722.7
primary care syndromic,Finland,2022-W05,ARIconsultationrate,0-4,3888.6
primary care syndromic,Finland,2022-W05,ARIconsultationrate,15-64,4516.1
primary care syndromic,Finland,2022-W05,ARIconsultationrate,5-14,3595
primary care syndromic,Finland,2022-W05,ARIconsultationrate,65+,340.2
primary care syndromic,Finland,2022-W05,ARIconsultationrate,total,2137.3
primary care syndromic,Finland,2022-W04,ARIconsultationrate,0-4,5073.7
primary care syndromic,Finland,2022-W04,ARIconsultationrate,15-64,5033.1
primary care syndromic,Finland,2022-W04,ARIconsultationrate,5-14,4353.2
primary care syndromic,Finland,2022-W04,ARIconsultationrate,65+,416.3
primary care syndromic,Finland,2022-W04,ARIconsultationrate,total,2640.8
primary care syndromic,Finland,2022-W03,ARIconsultationrate,0-4,4407.2
primary care syndromic,Finland,2022-W03,ARIconsultationrate,15-64,4932.9
primary care syndromic,Finland,2022-W03,ARIconsultationrate,5-14,3943.9
primary care syndromic,Finland,2022-W03,ARIconsultationrate,65+,459.1
primary care syndromic,Finland,2022-W03,ARIconsultationrate,total,2660.9
primary care syndromic,Finland,2022-W02,ARIconsultationrate,0-4,3976.4
primary care syndromic,Finland,2022-W02,ARIconsultationrate,15-64,5046.9
primary care syndromic,Finland,2022-W02,ARIconsultationrate,5-14,3194.3
primary care syndromic,Finland,2022-W02,ARIconsultationrate,65+,488.4
primary care syndromic,Finland,2022-W02,ARIconsultationrate,total,2683
primary care syndromic,Finland,2022-W01,ARIconsultationrate,0-4,6059.5
primary care syndromic,Finland,2022-W01,ARIconsultationrate,15-64,6582
primary care syndromic,Finland,2022-W01,ARIconsultationrate,5-14,4904.4
primary care syndromic,Finland,2022-W01,ARIconsultationrate,65+,540.9
primary care syndromic,Finland,2022-W01,ARIconsultationrate,total,3232.3
primary care syndromic,Finland,2021-W52,ARIconsultationrate,0-4,8859.1
primary care syndromic,Finland,2021-W52,ARIconsultationrate,15-64,8101.9
primary care syndromic,Finland,2021-W52,ARIconsultationrate,5-14,8232.4
primary care syndromic,Finland,2021-W52,ARIconsultationrate,65+,484.5
primary care syndromic,Finland,2021-W52,ARIconsultationrate,total,3379.6
primary care syndromic,Finland,2021-W51,ARIconsultationrate,0-4,8444.8
primary care syndromic,Finland,2021-W51,ARIconsultationrate,15-64,6965
primary care syndromic,Finland,2021-W51,ARIconsultationrate,5-14,8768.7
primary care syndromic,Finland,2021-W51,ARIconsultationrate,65+,411.6
primary care syndromic,Finland,2021-W51,ARIconsultationrate,total,3062.6
primary care syndromic,Finland,2021-W50,ARIconsultationrate,0-4,7074.2
primary care syndromic,Finland,2021-W50,ARIconsultationrate,15-64,6049.1
primary care syndromic,Finland,2021-W50,ARIconsultationrate,5-14,6166.8
primary care syndromic,Finland,2021-W50,ARIconsultationrate,65+,414.9
primary care syndromic,Finland,2021-W50,ARIconsultationrate,total,2870.5
primary care syndromic,Finland,2021-W49,ARIconsultationrate,0-4,8386.1
primary care syndromic,Finland,2021-W49,ARIconsultationrate,15-64,6641.8
primary care syndromic,Finland,2021-W49,ARIconsultationrate,5-14,6894.3
primary care syndromic,Finland,2021-W49,ARIconsultationrate,65+,375.3
primary care syndromic,Finland,2021-W49,ARIconsultationrate,total,2986.6
primary care syndromic,Finland,2021-W48,ARIconsultationrate,0-4,8848.4
primary care syndromic,Finland,2021-W48,ARIconsultationrate,15-64,6298.6
