survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Croatia,2023-W51,ILIconsultationrate,5-14,20.8985310184463
primary care syndromic,Croatia,2023-W51,ILIconsultationrate,65+,1.26841069293276
primary care syndromic,Croatia,2023-W51,ILIconsultationrate,total,8.04334952916758
primary care syndromic,Croatia,2023-W50,ILIconsultationrate,0-4,2.84027971074591
primary care syndromic,Croatia,2023-W50,ILIconsultationrate,15-64,2.64475130793124
primary care syndromic,Croatia,2023-W50,ILIconsultationrate,5-14,7.936151019663141
primary care syndromic,Croatia,2023-W50,ILIconsultationrate,65+,0.345930188981662
primary care syndromic,Croatia,2023-W50,ILIconsultationrate,total,2.65533654328289
primary care syndromic,Croatia,2023-W49,ILIconsultationrate,0-4,0.568055942149183
primary care syndromic,Croatia,2023-W49,ILIconsultationrate,15-64,1.09858900483298
primary care syndromic,Croatia,2023-W49,ILIconsultationrate,5-14,1.85176857125473
primary care syndromic,Croatia,2023-W49,ILIconsultationrate,65+,0.115310062993887
primary care syndromic,Croatia,2023-W49,ILIconsultationrate,total,0.928078791827029
primary care syndromic,Croatia,2023-W48,ILIconsultationrate,0-4,1.13611188429837
primary care syndromic,Croatia,2023-W48,ILIconsultationrate,15-64,0.244130889962884
primary care syndromic,Croatia,2023-W48,ILIconsultationrate,5-14,0.529076734644209
primary care syndromic,Croatia,2023-W48,ILIconsultationrate,65+,0.46124025197555
primary care syndromic,Croatia,2023-W48,ILIconsultationrate,total,0.360919530154956
primary care syndromic,Croatia,2023-W47,ILIconsultationrate,0-4,0.568055942149183
primary care syndromic,Croatia,2023-W47,ILIconsultationrate,15-64,0.447573298265287
primary care syndromic,Croatia,2023-W47,ILIconsultationrate,5-14,0
primary care syndromic,Croatia,2023-W47,ILIconsultationrate,65+,0.115310062993887
primary care syndromic,Croatia,2023-W47,ILIconsultationrate,total,0.309359597275676
primary care syndromic,Croatia,2023-W46,ILIconsultationrate,0-4,0.568055942149183
primary care syndromic,Croatia,2023-W46,ILIconsultationrate,15-64,0.162753926641923
primary care syndromic,Croatia,2023-W46,ILIconsultationrate,5-14,0
primary care syndromic,Croatia,2023-W46,ILIconsultationrate,65+,0.345930188981662
primary care syndromic,Croatia,2023-W46,ILIconsultationrate,total,0.206239731517118
primary care syndromic,Croatia,2023-W45,ILIconsultationrate,0-4,0
primary care syndromic,Croatia,2023-W45,ILIconsultationrate,15-64,0.203442408302403
primary care syndromic,Croatia,2023-W45,ILIconsultationrate,5-14,0
primary care syndromic,Croatia,2023-W45,ILIconsultationrate,65+,0.115310062993887
primary care syndromic,Croatia,2023-W45,ILIconsultationrate,total,0.154679798637838
primary care syndromic,Croatia,2023-W44,ILIconsultationrate,0-4,0
primary care syndromic,Croatia,2023-W44,ILIconsultationrate,15-64,0.244130889962884
primary care syndromic,Croatia,2023-W44,ILIconsultationrate,5-14,0.529076734644209
primary care syndromic,Croatia,2023-W44,ILIconsultationrate,65+,0
primary care syndromic,Croatia,2023-W44,ILIconsultationrate,total,0.206239731517118
primary care syndromic,Croatia,2023-W43,ILIconsultationrate,0-4,0
primary care syndromic,Croatia,2023-W43,ILIconsultationrate,15-64,0.447573298265287
primary care syndromic,Croatia,2023-W43,ILIconsultationrate,5-14,0.264538367322105
primary care syndromic,Croatia,2023-W43,ILIconsultationrate,65+,0.115310062993887
primary care syndromic,Croatia,2023-W43,ILIconsultationrate,total,0.335139563715316
primary care syndromic,Croatia,2023-W42,ILIconsultationrate,0-4,0
primary care syndromic,Croatia,2023-W42,ILIconsultationrate,15-64,0.284819371623365
primary care syndromic,Croatia,2023-W42,ILIconsultationrate,5-14,0
primary care syndromic,Croatia,2023-W42,ILIconsultationrate,65+,0
primary care syndromic,Croatia,2023-W42,ILIconsultationrate,total,0.180459765077478
primary care syndromic,Croatia,2023-W41,ILIconsultationrate,0-4,1.13611188429837
primary care syndromic,Croatia,2023-W41,ILIconsultationrate,15-64,0.203442408302403
primary care syndromic,Croatia,2023-W41,ILIconsultationrate,5-14,0
primary care syndromic,Croatia,2023-W41,ILIconsultationrate,65+,0
primary care syndromic,Croatia,2023-W41,ILIconsultationrate,total,0.180459765077478
primary care syndromic,Croatia,2023-W40,ILIconsultationrate,0-4,0.568055942149183
primary care syndromic,Croatia,2023-W40,ILIconsultationrate,15-64,0.162753926641923
primary care syndromic,Croatia,2023-W40,ILIconsultationrate,5-14,0
primary care syndromic,Croatia,2023-W40,ILIconsultationrate,65+,0.115310062993887
primary care syndromic,Croatia,2023-W40,ILIconsultationrate,total,0.154679798637838
primary care syndromic,Croatia,2023-W35,ILIconsultationrate,0-4,1.13611188429837
primary care syndromic,Croatia,2023-W35,ILIconsultationrate,15-64,0.447573298265287
primary care syndromic,Croatia,2023-W35,ILIconsultationrate,5-14,0.264538367322105
primary care syndromic,Croatia,2023-W35,ILIconsultationrate,65+,0
primary care syndromic,Croatia,2023-W35,ILIconsultationrate,total,0.386699496594595
primary care syndromic,Croatia,2023-W30,ILIconsultationrate,0-4,0
primary care syndromic,Croatia,2023-W30,ILIconsultationrate,15-64,0.122065444981442
primary care syndromic,Croatia,2023-W30,ILIconsultationrate,5-14,0.264538367322105
primary care syndromic,Croatia,2023-W30,ILIconsultationrate,65+,0
primary care syndromic,Croatia,2023-W30,ILIconsultationrate,total,0.103119865758559
primary care syndromic,Croatia,2023-W26,ILIconsultationrate,0-4,2.84027971074591
primary care syndromic,Croatia,2023-W26,ILIconsultationrate,15-64,0.406884816604807
primary care syndromic,Croatia,2023-W26,ILIconsultationrate,5-14,1.58723020393263
primary care syndromic,Croatia,2023-W26,ILIconsultationrate,65+,0.230620125987775
primary care syndromic,Croatia,2023-W26,ILIconsultationrate,total,0.592939228111713
primary care syndromic,Croatia,2023-W20,ILIconsultationrate,0-4,0.568055942149183
primary care syndromic,Croatia,2023-W20,ILIconsultationrate,15-64,0.244130889962884
primary care syndromic,Croatia,2023-W20,ILIconsultationrate,5-14,1.05815346928842
primary care syndromic,Croatia,2023-W20,ILIconsultationrate,65+,0.115310062993887
primary care syndromic,Croatia,2023-W20,ILIconsultationrate,total,0.309359597275676
primary care syndromic,Croatia,2023-W19,ILIconsultationrate,0-4,1.13611188429837
primary care syndromic,Croatia,2023-W19,ILIconsultationrate,15-64,0.528950261586249
primary care syndromic,Croatia,2023-W19,ILIconsultationrate,5-14,1.05815346928842
primary care syndromic,Croatia,2023-W19,ILIconsultationrate,65+,0
primary care syndromic,Croatia,2023-W19,ILIconsultationrate,total,0.489819362353154
primary care syndromic,Croatia,2023-W18,ILIconsultationrate,0-4,7.38472724793938
primary care syndromic,Croatia,2023-W18,ILIconsultationrate,15-64,1.38340837645634
primary care syndromic,Croatia,2023-W18,ILIconsultationrate,5-14,5.02622897911999
primary care syndromic,Croatia,2023-W18,ILIconsultationrate,65+,0.115310062993887
primary care syndromic,Croatia,2023-W18,ILIconsultationrate,total,1.72725775145586
primary care syndromic,Croatia,2023-W17,ILIconsultationrate,0-4,4.54444753719346
primary care syndromic,Croatia,2023-W17,ILIconsultationrate,15-64,0.935835078191055
primary care syndromic,Croatia,2023-W17,ILIconsultationrate,5-14,6.0843824484084
primary care syndromic,Croatia,2023-W17,ILIconsultationrate,65+,0.46124025197555
primary care syndromic,Croatia,2023-W17,ILIconsultationrate,total,1.4952380534991
primary care syndromic,Croatia,2023-W16,ILIconsultationrate,0-4,9.08889507438693
primary care syndromic,Croatia,2023-W16,ILIconsultationrate,15-64,4.10953664770855
primary care syndromic,Croatia,2023-W16,ILIconsultationrate,5-14,12.4333032641389
primary care syndromic,Croatia,2023-W16,ILIconsultationrate,65+,0.807170440957212
primary care syndromic,Croatia,2023-W16,ILIconsultationrate,total,4.40837426117839
primary care syndromic,Croatia,2023-W15,ILIconsultationrate,0-4,19.3139020330722
primary care syndromic,Croatia,2023-W15,ILIconsultationrate,15-64,5.12674868922056
primary care syndromic,Croatia,2023-W15,ILIconsultationrate,5-14,25.395683262922
primary care syndromic,Croatia,2023-W15,ILIconsultationrate,65+,0.922480503951099
primary care syndromic,Croatia,2023-W15,ILIconsultationrate,total,6.80591114006488
primary care syndromic,Croatia,2023-W14,ILIconsultationrate,0-4,31.2430768182051
primary care syndromic,Croatia,2023-W14,ILIconsultationrate,15-64,4.76055235427624
primary care syndromic,Croatia,2023-W14,ILIconsultationrate,5-14,46.5587526486904
primary care syndromic,Croatia,2023-W14,ILIconsultationrate,65+,1.15310062993887
primary care syndromic,Croatia,2023-W14,ILIconsultationrate,total,9.22922798539101
primary care syndromic,Croatia,2023-W13,ILIconsultationrate,0-4,36.3555802975477
primary care syndromic,Croatia,2023-W13,ILIconsultationrate,15-64,7.5680575888494
primary care syndromic,Croatia,2023-W13,ILIconsultationrate,5-14,60.8438244840841
primary care syndromic,Croatia,2023-W13,ILIconsultationrate,65+,0.922480503951099
primary care syndromic,Croatia,2023-W13,ILIconsultationrate,total,12.5806236225442
primary care syndromic,Croatia,2023-W12,ILIconsultationrate,0-4,71.575048710797
primary care syndromic,Croatia,2023-W12,ILIconsultationrate,15-64,10.5383167500645
primary care syndromic,Croatia,2023-W12,ILIconsultationrate,5-14,93.1175052973808
primary care syndromic,Croatia,2023-W12,ILIconsultationrate,65+,2.99806163784107
primary care syndromic,Croatia,2023-W12,ILIconsultationrate,total,19.6701143934451
primary care syndromic,Croatia,2023-W11,ILIconsultationrate,0-4,97.13756610751028
primary care syndromic,Croatia,2023-W11,ILIconsultationrate,15-64,14.4850994711311
primary care syndromic,Croatia,2023-W11,ILIconsultationrate,5-14,100.789117949722
primary care syndromic,Croatia,2023-W11,ILIconsultationrate,65+,2.65213144885941
primary care syndromic,Croatia,2023-W11,ILIconsultationrate,total,24.0011487553046
primary care syndromic,Croatia,2023-W10,ILIconsultationrate,0-4,110.202852776941
primary care syndromic,Croatia,2023-W10,ILIconsultationrate,15-64,22.6227958032272
primary care syndromic,Croatia,2023-W10,ILIconsultationrate,5-14,116.132343254404
primary care syndromic,Croatia,2023-W10,ILIconsultationrate,65+,5.76550314969437
primary care syndromic,Croatia,2023-W10,ILIconsultationrate,total,31.9413784187136
primary care syndromic,Croatia,2023-W09,ILIconsultationrate,0-4,182.914013372037
primary care syndromic,Croatia,2023-W09,ILIconsultationrate,15-64,44.0656256383006
primary care syndromic,Croatia,2023-W09,ILIconsultationrate,5-14,185.705933860117
primary care syndromic,Croatia,2023-W09,ILIconsultationrate,65+,12.338176740346
primary care syndromic,Croatia,2023-W09,ILIconsultationrate,total,57.0768456973623
primary care syndromic,Croatia,2023-W08,ILIconsultationrate,0-4,220.405705553883
primary care syndromic,Croatia,2023-W08,ILIconsultationrate,15-64,59.1203638526784
primary care syndromic,Croatia,2023-W08,ILIconsultationrate,5-14,219.302306510025
primary care syndromic,Croatia,2023-W08,ILIconsultationrate,65+,17.7577497010587
primary care syndromic,Croatia,2023-W08,ILIconsultationrate,total,72.8026252255425
primary care syndromic,Croatia,2023-W07,ILIconsultationrate,0-4,270.96268440516
primary care syndromic,Croatia,2023-W07,ILIconsultationrate,15-64,68.9262879328542
primary care syndromic,Croatia,2023-W07,ILIconsultationrate,5-14,302.102815481843
primary care syndromic,Croatia,2023-W07,ILIconsultationrate,65+,17.7577497010587
primary care syndromic,Croatia,2023-W07,ILIconsultationrate,total,89.3791436462308
primary care syndromic,Croatia,2023-W06,ILIconsultationrate,0-4,249.94461454564
primary care syndromic,Croatia,2023-W06,ILIconsultationrate,15-64,73.2392669888652
primary care syndromic,Croatia,2023-W06,ILIconsultationrate,5-14,288.082282013772
primary care syndromic,Croatia,2023-W06,ILIconsultationrate,65+,21.6782918428508
primary care syndromic,Croatia,2023-W06,ILIconsultationrate,total,90.6681419682128
primary care syndromic,Croatia,2023-W05,ILIconsultationrate,0-4,361.28357920688
primary care syndromic,Croatia,2023-W05,ILIconsultationrate,15-64,78.3253271964253
primary care syndromic,Croatia,2023-W05,ILIconsultationrate,5-14,314.27158037866
primary care syndromic,Croatia,2023-W05,ILIconsultationrate,65+,24.3304232917102
primary care syndromic,Croatia,2023-W05,ILIconsultationrate,total,102.088667100973
primary care syndromic,Croatia,2023-W04,ILIconsultationrate,0-4,323.791887025034
primary care syndromic,Croatia,2023-W04,ILIconsultationrate,15-64,84.1030915922135
primary care syndromic,Croatia,2023-W04,ILIconsultationrate,5-14,271.680903239801
primary care syndromic,Croatia,2023-W04,ILIconsultationrate,65+,26.7519346145819
primary care syndromic,Croatia,2023-W04,ILIconsultationrate,total,100.438749248836
primary care syndromic,Croatia,2023-W03,ILIconsultationrate,0-4,312.9988241242
primary care syndromic,Croatia,2023-W03,ILIconsultationrate,15-64,88.7822669831688
primary care syndromic,Croatia,2023-W03,ILIconsultationrate,5-14,259.512138342985
primary care syndromic,Croatia,2023-W03,ILIconsultationrate,65+,27.4437949925452
primary care syndromic,Croatia,2023-W03,ILIconsultationrate,total,101.882427369456
primary care syndromic,Croatia,2023-W02,ILIconsultationrate,0-4,307.886320644857
primary care syndromic,Croatia,2023-W02,ILIconsultationrate,15-64,87.03266227176809
primary care syndromic,Croatia,2023-W02,ILIconsultationrate,5-14,171.156323657402
primary care syndromic,Croatia,2023-W02,ILIconsultationrate,65+,31.4796471973313
primary care syndromic,Croatia,2023-W02,ILIconsultationrate,total,92.8336591491425
primary care syndromic,Croatia,2023-W01,ILIconsultationrate,0-4,164.736223223263
primary care syndromic,Croatia,2023-W01,ILIconsultationrate,15-64,44.4725104549054
primary care syndromic,Croatia,2023-W01,ILIconsultationrate,5-14,129.888338355153
primary care syndromic,Croatia,2023-W01,ILIconsultationrate,65+,18.9108503309975
primary care syndromic,Croatia,2023-W01,ILIconsultationrate,total,52.5395716039857
primary care syndromic,Croatia,2022-W52,ILIconsultationrate,0-4,164.736223223263
primary care syndromic,Croatia,2022-W52,ILIconsultationrate,15-64,44.4725104549054
primary care syndromic,Croatia,2022-W52,ILIconsultationrate,5-14,129.888338355153
primary care syndromic,Croatia,2022-W52,ILIconsultationrate,65+,18.9108503309975
primary care syndromic,Croatia,2022-W52,ILIconsultationrate,total,52.5395716039857
primary care syndromic,Croatia,2022-W51,ILIconsultationrate,0-4,54.5333704463216
primary care syndromic,Croatia,2022-W51,ILIconsultationrate,15-64,13.4271989479586
primary care syndromic,Croatia,2022-W51,ILIconsultationrate,5-14,65.3409767285598
primary care syndromic,Croatia,2022-W51,ILIconsultationrate,65+,2.3062012598777506
primary care syndromic,Croatia,2022-W51,ILIconsultationrate,total,17.8655167426703
primary care syndromic,Croatia,2022-W50,ILIconsultationrate,0-4,23.858349570265695
primary care syndromic,Croatia,2022-W50,ILIconsultationrate,15-64,8.21907329541709
primary care syndromic,Croatia,2022-W50,ILIconsultationrate,5-14,38.8871399963494
primary care syndromic,Croatia,2022-W50,ILIconsultationrate,65+,1.72965094490831
primary care syndromic,Croatia,2022-W50,ILIconsultationrate,total,10.4666663744937
primary care syndromic,Croatia,2022-W49,ILIconsultationrate,0-4,6.24861536364101
primary care syndromic,Croatia,2022-W49,ILIconsultationrate,15-64,2.07511256468451
primary care syndromic,Croatia,2022-W49,ILIconsultationrate,5-14,11.3751497948505
primary care syndromic,Croatia,2022-W49,ILIconsultationrate,65+,0.230620125987775
primary care syndromic,Croatia,2022-W49,ILIconsultationrate,total,2.7584564090414494
primary care syndromic,Croatia,2022-W48,ILIconsultationrate,0-4,0
primary care syndromic,Croatia,2022-W48,ILIconsultationrate,15-64,0.773081151549132
primary care syndromic,Croatia,2022-W48,ILIconsultationrate,5-14,4.23261387715367
primary care syndromic,Croatia,2022-W48,ILIconsultationrate,65+,0.345930188981662
primary care syndromic,Croatia,2022-W48,ILIconsultationrate,total,0.979638724706308
primary care syndromic,Croatia,2022-W47,ILIconsultationrate,0-4,0
primary care syndromic,Croatia,2022-W47,ILIconsultationrate,15-64,0.61032722490721
primary care syndromic,Croatia,2022-W47,ILIconsultationrate,5-14,0.264538367322105
primary care syndromic,Croatia,2022-W47,ILIconsultationrate,65+,0.230620125987775
primary care syndromic,Croatia,2022-W47,ILIconsultationrate,total,0.464039395913514
primary care syndromic,Croatia,2022-W46,ILIconsultationrate,0-4,0
primary care syndromic,Croatia,2022-W46,ILIconsultationrate,15-64,0.122065444981442
primary care syndromic,Croatia,2022-W46,ILIconsultationrate,5-14,0.529076734644209
primary care syndromic,Croatia,2022-W46,ILIconsultationrate,65+,0
primary care syndromic,Croatia,2022-W46,ILIconsultationrate,total,0.128899832198198
primary care syndromic,Croatia,2022-W45,ILIconsultationrate,0-4,1.13611188429837
primary care syndromic,Croatia,2022-W45,ILIconsultationrate,15-64,0.122065444981442
primary care syndromic,Croatia,2022-W45,ILIconsultationrate,5-14,0.7936151019663141
primary care syndromic,Croatia,2022-W45,ILIconsultationrate,65+,0
primary care syndromic,Croatia,2022-W45,ILIconsultationrate,total,0.206239731517118
primary care syndromic,Croatia,2022-W44,ILIconsultationrate,0-4,0
primary care syndromic,Croatia,2022-W44,ILIconsultationrate,15-64,0.0406884816604807
