survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Denmark,2023-W08,ILIconsultationrate,15-64,143.8
primary care syndromic,Denmark,2023-W08,ILIconsultationrate,5-14,320.7
primary care syndromic,Denmark,2023-W08,ILIconsultationrate,65+,131.8
primary care syndromic,Denmark,2023-W08,ILIconsultationrate,total,182.8
primary care syndromic,Denmark,2023-W07,ILIconsultationrate,0-4,884.6
primary care syndromic,Denmark,2023-W07,ILIconsultationrate,15-64,210.8
primary care syndromic,Denmark,2023-W07,ILIconsultationrate,5-14,399.2
primary care syndromic,Denmark,2023-W07,ILIconsultationrate,65+,127.9
primary care syndromic,Denmark,2023-W07,ILIconsultationrate,total,248.8
primary care syndromic,Denmark,2023-W06,ILIconsultationrate,0-4,530.2
primary care syndromic,Denmark,2023-W06,ILIconsultationrate,15-64,166.8
primary care syndromic,Denmark,2023-W06,ILIconsultationrate,5-14,445.9
primary care syndromic,Denmark,2023-W06,ILIconsultationrate,65+,97.3
primary care syndromic,Denmark,2023-W06,ILIconsultationrate,total,201.2
primary care syndromic,Denmark,2023-W05,ILIconsultationrate,0-4,537
primary care syndromic,Denmark,2023-W05,ILIconsultationrate,15-64,145.5
primary care syndromic,Denmark,2023-W05,ILIconsultationrate,5-14,336.6
primary care syndromic,Denmark,2023-W05,ILIconsultationrate,65+,92.8
primary care syndromic,Denmark,2023-W05,ILIconsultationrate,total,175.4
primary care syndromic,Denmark,2023-W04,ILIconsultationrate,0-4,462
primary care syndromic,Denmark,2023-W04,ILIconsultationrate,15-64,149.9
primary care syndromic,Denmark,2023-W04,ILIconsultationrate,5-14,283
primary care syndromic,Denmark,2023-W04,ILIconsultationrate,65+,137.3
primary care syndromic,Denmark,2023-W04,ILIconsultationrate,total,177.7
primary care syndromic,Denmark,2023-W03,ILIconsultationrate,0-4,453.1
primary care syndromic,Denmark,2023-W03,ILIconsultationrate,15-64,148.8
primary care syndromic,Denmark,2023-W03,ILIconsultationrate,5-14,176.5
primary care syndromic,Denmark,2023-W03,ILIconsultationrate,65+,131.5
primary care syndromic,Denmark,2023-W03,ILIconsultationrate,total,164
primary care syndromic,Denmark,2023-W02,ILIconsultationrate,0-4,377.6
primary care syndromic,Denmark,2023-W02,ILIconsultationrate,15-64,156.8
primary care syndromic,Denmark,2023-W02,ILIconsultationrate,5-14,230.7
primary care syndromic,Denmark,2023-W02,ILIconsultationrate,65+,184.9
primary care syndromic,Denmark,2023-W02,ILIconsultationrate,total,181.9
primary care syndromic,Denmark,2023-W01,ILIconsultationrate,0-4,424.8
primary care syndromic,Denmark,2023-W01,ILIconsultationrate,15-64,238.5
primary care syndromic,Denmark,2023-W01,ILIconsultationrate,5-14,320.5
primary care syndromic,Denmark,2023-W01,ILIconsultationrate,65+,271.5
primary care syndromic,Denmark,2023-W01,ILIconsultationrate,total,263.7
primary care syndromic,Denmark,2022-W52,ILIconsultationrate,0-4,495.7
primary care syndromic,Denmark,2022-W52,ILIconsultationrate,15-64,171.2
primary care syndromic,Denmark,2022-W52,ILIconsultationrate,5-14,263.6
primary care syndromic,Denmark,2022-W52,ILIconsultationrate,65+,208.9
primary care syndromic,Denmark,2022-W52,ILIconsultationrate,total,204.9
primary care syndromic,Denmark,2022-W51,ILIconsultationrate,0-4,597.5
primary care syndromic,Denmark,2022-W51,ILIconsultationrate,15-64,189.1
primary care syndromic,Denmark,2022-W51,ILIconsultationrate,5-14,297.2
primary care syndromic,Denmark,2022-W51,ILIconsultationrate,65+,219
primary care syndromic,Denmark,2022-W51,ILIconsultationrate,total,227.5
primary care syndromic,Denmark,2022-W50,ILIconsultationrate,0-4,495
primary care syndromic,Denmark,2022-W50,ILIconsultationrate,15-64,157.6
primary care syndromic,Denmark,2022-W50,ILIconsultationrate,5-14,267.6
primary care syndromic,Denmark,2022-W50,ILIconsultationrate,65+,138.2
primary care syndromic,Denmark,2022-W50,ILIconsultationrate,total,182.8
primary care syndromic,Denmark,2022-W49,ILIconsultationrate,0-4,543.7
primary care syndromic,Denmark,2022-W49,ILIconsultationrate,15-64,123.7
primary care syndromic,Denmark,2022-W49,ILIconsultationrate,5-14,198.5
primary care syndromic,Denmark,2022-W49,ILIconsultationrate,65+,139.2
primary care syndromic,Denmark,2022-W49,ILIconsultationrate,total,156.6
primary care syndromic,Denmark,2022-W48,ILIconsultationrate,0-4,533.1
primary care syndromic,Denmark,2022-W48,ILIconsultationrate,15-64,117.5
primary care syndromic,Denmark,2022-W48,ILIconsultationrate,5-14,154.9
primary care syndromic,Denmark,2022-W48,ILIconsultationrate,65+,198.3
primary care syndromic,Denmark,2022-W48,ILIconsultationrate,total,159.4
primary care syndromic,Denmark,2022-W47,ILIconsultationrate,0-4,738.7
primary care syndromic,Denmark,2022-W47,ILIconsultationrate,15-64,118.1
primary care syndromic,Denmark,2022-W47,ILIconsultationrate,5-14,163.2
primary care syndromic,Denmark,2022-W47,ILIconsultationrate,65+,168.6
primary care syndromic,Denmark,2022-W47,ILIconsultationrate,total,165.5
primary care syndromic,Denmark,2022-W46,ILIconsultationrate,0-4,645.8
primary care syndromic,Denmark,2022-W46,ILIconsultationrate,15-64,102.7
primary care syndromic,Denmark,2022-W46,ILIconsultationrate,5-14,121.7
primary care syndromic,Denmark,2022-W46,ILIconsultationrate,65+,111.7
primary care syndromic,Denmark,2022-W46,ILIconsultationrate,total,134.8
primary care syndromic,Denmark,2022-W45,ILIconsultationrate,0-4,524.4
primary care syndromic,Denmark,2022-W45,ILIconsultationrate,15-64,104
primary care syndromic,Denmark,2022-W45,ILIconsultationrate,5-14,116
primary care syndromic,Denmark,2022-W45,ILIconsultationrate,65+,126.5
primary care syndromic,Denmark,2022-W45,ILIconsultationrate,total,131.6
primary care syndromic,Denmark,2022-W44,ILIconsultationrate,0-4,734.2
primary care syndromic,Denmark,2022-W44,ILIconsultationrate,15-64,107.6
primary care syndromic,Denmark,2022-W44,ILIconsultationrate,5-14,145.5
primary care syndromic,Denmark,2022-W44,ILIconsultationrate,65+,157.5
primary care syndromic,Denmark,2022-W44,ILIconsultationrate,total,154.5
primary care syndromic,Denmark,2022-W43,ILIconsultationrate,0-4,432.3
primary care syndromic,Denmark,2022-W43,ILIconsultationrate,15-64,110.2
primary care syndromic,Denmark,2022-W43,ILIconsultationrate,5-14,97.6
primary care syndromic,Denmark,2022-W43,ILIconsultationrate,65+,139
primary care syndromic,Denmark,2022-W43,ILIconsultationrate,total,131.2
primary care syndromic,Denmark,2022-W42,ILIconsultationrate,0-4,669.2
primary care syndromic,Denmark,2022-W42,ILIconsultationrate,15-64,112.3
primary care syndromic,Denmark,2022-W42,ILIconsultationrate,5-14,104.9
primary care syndromic,Denmark,2022-W42,ILIconsultationrate,65+,110.9
primary care syndromic,Denmark,2022-W42,ILIconsultationrate,total,140
primary care syndromic,Denmark,2022-W41,ILIconsultationrate,0-4,529.1
primary care syndromic,Denmark,2022-W41,ILIconsultationrate,15-64,88.7
primary care syndromic,Denmark,2022-W41,ILIconsultationrate,5-14,91.2
primary care syndromic,Denmark,2022-W41,ILIconsultationrate,65+,105.7
primary care syndromic,Denmark,2022-W41,ILIconsultationrate,total,115.3
primary care syndromic,Denmark,2022-W40,ILIconsultationrate,0-4,425.7
primary care syndromic,Denmark,2022-W40,ILIconsultationrate,15-64,89.4
primary care syndromic,Denmark,2022-W40,ILIconsultationrate,5-14,91.9
primary care syndromic,Denmark,2022-W40,ILIconsultationrate,65+,99.4
primary care syndromic,Denmark,2022-W40,ILIconsultationrate,total,109
primary care syndromic,Denmark,2022-W39,ILIconsultationrate,0-4,299.7
primary care syndromic,Denmark,2022-W39,ILIconsultationrate,15-64,67.3
primary care syndromic,Denmark,2022-W39,ILIconsultationrate,5-14,65.4
primary care syndromic,Denmark,2022-W39,ILIconsultationrate,65+,58.3
primary care syndromic,Denmark,2022-W39,ILIconsultationrate,total,77.2
primary care syndromic,Denmark,2022-W38,ILIconsultationrate,0-4,274.8
primary care syndromic,Denmark,2022-W38,ILIconsultationrate,15-64,57.9
primary care syndromic,Denmark,2022-W38,ILIconsultationrate,5-14,87.3
primary care syndromic,Denmark,2022-W38,ILIconsultationrate,65+,67.1
primary care syndromic,Denmark,2022-W38,ILIconsultationrate,total,74.1
primary care syndromic,Denmark,2022-W37,ILIconsultationrate,0-4,210.6
primary care syndromic,Denmark,2022-W37,ILIconsultationrate,15-64,45.5
primary care syndromic,Denmark,2022-W37,ILIconsultationrate,5-14,42.1
primary care syndromic,Denmark,2022-W37,ILIconsultationrate,65+,72.8
primary care syndromic,Denmark,2022-W37,ILIconsultationrate,total,59.2
primary care syndromic,Denmark,2022-W36,ILIconsultationrate,0-4,179.2
primary care syndromic,Denmark,2022-W36,ILIconsultationrate,15-64,65.5
primary care syndromic,Denmark,2022-W36,ILIconsultationrate,5-14,68.4
primary care syndromic,Denmark,2022-W36,ILIconsultationrate,65+,54.2
primary care syndromic,Denmark,2022-W36,ILIconsultationrate,total,69.2
primary care syndromic,Denmark,2022-W35,ILIconsultationrate,0-4,205.7
primary care syndromic,Denmark,2022-W35,ILIconsultationrate,15-64,65.9
primary care syndromic,Denmark,2022-W35,ILIconsultationrate,5-14,66
primary care syndromic,Denmark,2022-W35,ILIconsultationrate,65+,69.8
primary care syndromic,Denmark,2022-W35,ILIconsultationrate,total,73.8
primary care syndromic,Denmark,2022-W34,ILIconsultationrate,0-4,245.8
primary care syndromic,Denmark,2022-W34,ILIconsultationrate,15-64,75.6
primary care syndromic,Denmark,2022-W34,ILIconsultationrate,5-14,69.6
primary care syndromic,Denmark,2022-W34,ILIconsultationrate,65+,66.2
primary care syndromic,Denmark,2022-W34,ILIconsultationrate,total,81.6
primary care syndromic,Denmark,2022-W33,ILIconsultationrate,0-4,133.2
primary care syndromic,Denmark,2022-W33,ILIconsultationrate,15-64,63.8
primary care syndromic,Denmark,2022-W33,ILIconsultationrate,5-14,49
primary care syndromic,Denmark,2022-W33,ILIconsultationrate,65+,73.4
primary care syndromic,Denmark,2022-W33,ILIconsultationrate,total,67.2
primary care syndromic,Denmark,2022-W32,ILIconsultationrate,0-4,156.8
primary care syndromic,Denmark,2022-W32,ILIconsultationrate,15-64,85.7
primary care syndromic,Denmark,2022-W32,ILIconsultationrate,5-14,81.3
primary care syndromic,Denmark,2022-W32,ILIconsultationrate,65+,108.5
primary care syndromic,Denmark,2022-W32,ILIconsultationrate,total,93.2
primary care syndromic,Denmark,2022-W31,ILIconsultationrate,0-4,136
primary care syndromic,Denmark,2022-W31,ILIconsultationrate,15-64,69.1
primary care syndromic,Denmark,2022-W31,ILIconsultationrate,5-14,33.4
primary care syndromic,Denmark,2022-W31,ILIconsultationrate,65+,56.5
primary care syndromic,Denmark,2022-W31,ILIconsultationrate,total,65.7
primary care syndromic,Denmark,2022-W30,ILIconsultationrate,0-4,199.2
primary care syndromic,Denmark,2022-W30,ILIconsultationrate,15-64,107.8
primary care syndromic,Denmark,2022-W30,ILIconsultationrate,5-14,29.3
primary care syndromic,Denmark,2022-W30,ILIconsultationrate,65+,98.2
primary care syndromic,Denmark,2022-W30,ILIconsultationrate,total,101.2
primary care syndromic,Denmark,2022-W29,ILIconsultationrate,0-4,156.6
primary care syndromic,Denmark,2022-W29,ILIconsultationrate,15-64,86.4
primary care syndromic,Denmark,2022-W29,ILIconsultationrate,5-14,57.6
primary care syndromic,Denmark,2022-W29,ILIconsultationrate,65+,101.5
primary care syndromic,Denmark,2022-W29,ILIconsultationrate,total,89.2
primary care syndromic,Denmark,2022-W28,ILIconsultationrate,0-4,228.5
primary care syndromic,Denmark,2022-W28,ILIconsultationrate,15-64,87.3
primary care syndromic,Denmark,2022-W28,ILIconsultationrate,5-14,52.8
primary care syndromic,Denmark,2022-W28,ILIconsultationrate,65+,122
primary care syndromic,Denmark,2022-W28,ILIconsultationrate,total,97.4
primary care syndromic,Denmark,2022-W27,ILIconsultationrate,0-4,244.3
primary care syndromic,Denmark,2022-W27,ILIconsultationrate,15-64,93.8
primary care syndromic,Denmark,2022-W27,ILIconsultationrate,5-14,104.3
primary care syndromic,Denmark,2022-W27,ILIconsultationrate,65+,88.2
primary care syndromic,Denmark,2022-W27,ILIconsultationrate,total,101.2
primary care syndromic,Denmark,2022-W26,ILIconsultationrate,0-4,239.8
primary care syndromic,Denmark,2022-W26,ILIconsultationrate,15-64,89.4
primary care syndromic,Denmark,2022-W26,ILIconsultationrate,5-14,143.3
primary care syndromic,Denmark,2022-W26,ILIconsultationrate,65+,97.3
primary care syndromic,Denmark,2022-W26,ILIconsultationrate,total,104.2
primary care syndromic,Denmark,2022-W25,ILIconsultationrate,0-4,396.4
primary care syndromic,Denmark,2022-W25,ILIconsultationrate,15-64,77.6
primary care syndromic,Denmark,2022-W25,ILIconsultationrate,5-14,72.4
primary care syndromic,Denmark,2022-W25,ILIconsultationrate,65+,78.9
primary care syndromic,Denmark,2022-W25,ILIconsultationrate,total,93.7
primary care syndromic,Denmark,2022-W24,ILIconsultationrate,0-4,211.2
primary care syndromic,Denmark,2022-W24,ILIconsultationrate,15-64,71.1
primary care syndromic,Denmark,2022-W24,ILIconsultationrate,5-14,70.5
primary care syndromic,Denmark,2022-W24,ILIconsultationrate,65+,85.5
primary care syndromic,Denmark,2022-W24,ILIconsultationrate,total,81
primary care syndromic,Denmark,2022-W23,ILIconsultationrate,0-4,278.9
primary care syndromic,Denmark,2022-W23,ILIconsultationrate,15-64,71.2
primary care syndromic,Denmark,2022-W23,ILIconsultationrate,5-14,44.2
primary care syndromic,Denmark,2022-W23,ILIconsultationrate,65+,91
primary care syndromic,Denmark,2022-W23,ILIconsultationrate,total,82.9
primary care syndromic,Denmark,2022-W22,ILIconsultationrate,0-4,236.1
primary care syndromic,Denmark,2022-W22,ILIconsultationrate,15-64,98.3
primary care syndromic,Denmark,2022-W22,ILIconsultationrate,5-14,79.9
primary care syndromic,Denmark,2022-W22,ILIconsultationrate,65+,71.8
primary care syndromic,Denmark,2022-W22,ILIconsultationrate,total,97.8
primary care syndromic,Denmark,2022-W21,ILIconsultationrate,0-4,250
primary care syndromic,Denmark,2022-W21,ILIconsultationrate,15-64,84.1
primary care syndromic,Denmark,2022-W21,ILIconsultationrate,5-14,89.7
primary care syndromic,Denmark,2022-W21,ILIconsultationrate,65+,104.8
primary care syndromic,Denmark,2022-W21,ILIconsultationrate,total,97.2
primary care syndromic,Denmark,2022-W20,ILIconsultationrate,0-4,252.1
primary care syndromic,Denmark,2022-W20,ILIconsultationrate,15-64,92.3
primary care syndromic,Denmark,2022-W20,ILIconsultationrate,5-14,105
primary care syndromic,Denmark,2022-W20,ILIconsultationrate,65+,87.2
primary care syndromic,Denmark,2022-W20,ILIconsultationrate,total,100.7
primary care syndromic,Denmark,2022-W19,ILIconsultationrate,0-4,226.6
primary care syndromic,Denmark,2022-W19,ILIconsultationrate,15-64,71.9
primary care syndromic,Denmark,2022-W19,ILIconsultationrate,5-14,64.2
primary care syndromic,Denmark,2022-W19,ILIconsultationrate,65+,90.4
primary care syndromic,Denmark,2022-W19,ILIconsultationrate,total,82.6
primary care syndromic,Denmark,2022-W18,ILIconsultationrate,0-4,228.1
primary care syndromic,Denmark,2022-W18,ILIconsultationrate,15-64,54.9
primary care syndromic,Denmark,2022-W18,ILIconsultationrate,5-14,37.3
primary care syndromic,Denmark,2022-W18,ILIconsultationrate,65+,61.4
primary care syndromic,Denmark,2022-W18,ILIconsultationrate,total,63.2
primary care syndromic,Denmark,2022-W17,ILIconsultationrate,0-4,209.7
primary care syndromic,Denmark,2022-W17,ILIconsultationrate,15-64,75.4
primary care syndromic,Denmark,2022-W17,ILIconsultationrate,5-14,74.1
primary care syndromic,Denmark,2022-W17,ILIconsultationrate,65+,100.1
primary care syndromic,Denmark,2022-W17,ILIconsultationrate,total,87
primary care syndromic,Denmark,2022-W16,ILIconsultationrate,0-4,371.8
primary care syndromic,Denmark,2022-W16,ILIconsultationrate,15-64,83.8
primary care syndromic,Denmark,2022-W16,ILIconsultationrate,5-14,132.7
primary care syndromic,Denmark,2022-W16,ILIconsultationrate,65+,111.8
primary care syndromic,Denmark,2022-W16,ILIconsultationrate,total,109.5
primary care syndromic,Denmark,2022-W15,ILIconsultationrate,0-4,384.6
primary care syndromic,Denmark,2022-W15,ILIconsultationrate,15-64,102.5
primary care syndromic,Denmark,2022-W15,ILIconsultationrate,5-14,182.5
primary care syndromic,Denmark,2022-W15,ILIconsultationrate,65+,99.8
primary care syndromic,Denmark,2022-W15,ILIconsultationrate,total,124.7
primary care syndromic,Denmark,2022-W14,ILIconsultationrate,0-4,421.6
primary care syndromic,Denmark,2022-W14,ILIconsultationrate,15-64,133.9
primary care syndromic,Denmark,2022-W14,ILIconsultationrate,5-14,185.4
primary care syndromic,Denmark,2022-W14,ILIconsultationrate,65+,154.9
primary care syndromic,Denmark,2022-W14,ILIconsultationrate,total,158.2
primary care syndromic,Denmark,2022-W13,ILIconsultationrate,0-4,387.3
primary care syndromic,Denmark,2022-W13,ILIconsultationrate,15-64,129
primary care syndromic,Denmark,2022-W13,ILIconsultationrate,5-14,243.3
primary care syndromic,Denmark,2022-W13,ILIconsultationrate,65+,144.7
primary care syndromic,Denmark,2022-W13,ILIconsultationrate,total,157.6
primary care syndromic,Denmark,2022-W12,ILIconsultationrate,0-4,408.3
primary care syndromic,Denmark,2022-W12,ILIconsultationrate,15-64,177.3
primary care syndromic,Denmark,2022-W12,ILIconsultationrate,5-14,293.4
primary care syndromic,Denmark,2022-W12,ILIconsultationrate,65+,119.1
primary care syndromic,Denmark,2022-W12,ILIconsultationrate,total,189.5
primary care syndromic,Denmark,2022-W11,ILIconsultationrate,0-4,371.8
primary care syndromic,Denmark,2022-W11,ILIconsultationrate,15-64,154.2
primary care syndromic,Denmark,2022-W11,ILIconsultationrate,5-14,255.5
primary care syndromic,Denmark,2022-W11,ILIconsultationrate,65+,107.2
primary care syndromic,Denmark,2022-W11,ILIconsultationrate,total,166.3
primary care syndromic,Denmark,2022-W10,ILIconsultationrate,0-4,357.3
primary care syndromic,Denmark,2022-W10,ILIconsultationrate,15-64,117.6
primary care syndromic,Denmark,2022-W10,ILIconsultationrate,5-14,175.4
primary care syndromic,Denmark,2022-W10,ILIconsultationrate,65+,97.2
