survtype,countryname,yearweek,indicator,age,value
SARI syndromic,Croatia,2022-W01,SARIrate,15-64,12
SARI syndromic,Croatia,2022-W01,SARIrate,5-14,8.7
SARI syndromic,Croatia,2022-W01,SARIrate,65+,112.4
SARI syndromic,Croatia,2022-W01,SARIrate,total,33.5
SARI syndromic,Croatia,2021-W39,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W39,SARIrate,15-64,7.8
SARI syndromic,Croatia,2021-W39,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W39,SARIrate,65+,20.1
SARI syndromic,Croatia,2021-W39,SARIrate,total,7.6
SARI syndromic,Croatia,2021-W38,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W38,SARIrate,15-64,8
SARI syndromic,Croatia,2021-W38,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W38,SARIrate,65+,43.7
SARI syndromic,Croatia,2021-W38,SARIrate,total,11.6
SARI syndromic,Croatia,2021-W37,SARIrate,0-4,11.6
SARI syndromic,Croatia,2021-W37,SARIrate,15-64,5.9
SARI syndromic,Croatia,2021-W37,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W37,SARIrate,65+,50.7
SARI syndromic,Croatia,2021-W37,SARIrate,total,12.1
SARI syndromic,Croatia,2021-W36,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W36,SARIrate,15-64,6.4
SARI syndromic,Croatia,2021-W36,SARIrate,5-14,1.7
SARI syndromic,Croatia,2021-W36,SARIrate,65+,40.2
SARI syndromic,Croatia,2021-W36,SARIrate,total,10.3
SARI syndromic,Croatia,2021-W35,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W35,SARIrate,15-64,10.7
SARI syndromic,Croatia,2021-W35,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W35,SARIrate,65+,46.3
SARI syndromic,Croatia,2021-W35,SARIrate,total,13.5
SARI syndromic,Croatia,2021-W34,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W34,SARIrate,15-64,9.1
SARI syndromic,Croatia,2021-W34,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W34,SARIrate,65+,36.7
SARI syndromic,Croatia,2021-W34,SARIrate,total,11.1
SARI syndromic,Croatia,2021-W33,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W33,SARIrate,15-64,8
SARI syndromic,Croatia,2021-W33,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W33,SARIrate,65+,32.3
SARI syndromic,Croatia,2021-W33,SARIrate,total,9.8
SARI syndromic,Croatia,2021-W32,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W32,SARIrate,15-64,4.8
SARI syndromic,Croatia,2021-W32,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W32,SARIrate,65+,23.6
SARI syndromic,Croatia,2021-W32,SARIrate,total,6.6
SARI syndromic,Croatia,2021-W31,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W31,SARIrate,15-64,4
SARI syndromic,Croatia,2021-W31,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W31,SARIrate,65+,21
SARI syndromic,Croatia,2021-W31,SARIrate,total,5.7
SARI syndromic,Croatia,2021-W30,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W30,SARIrate,15-64,4.5
SARI syndromic,Croatia,2021-W30,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W30,SARIrate,65+,17.5
SARI syndromic,Croatia,2021-W30,SARIrate,total,5.4
SARI syndromic,Croatia,2021-W29,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W29,SARIrate,15-64,4.5
SARI syndromic,Croatia,2021-W29,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W29,SARIrate,65+,9.6
SARI syndromic,Croatia,2021-W29,SARIrate,total,4.1
SARI syndromic,Croatia,2021-W28,SARIrate,0-4,3.9
SARI syndromic,Croatia,2021-W28,SARIrate,15-64,2.1
SARI syndromic,Croatia,2021-W28,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W28,SARIrate,65+,12.2
SARI syndromic,Croatia,2021-W28,SARIrate,total,3.3
SARI syndromic,Croatia,2021-W27,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W27,SARIrate,15-64,1.6
SARI syndromic,Croatia,2021-W27,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W27,SARIrate,65+,11.4
SARI syndromic,Croatia,2021-W27,SARIrate,total,2.8
SARI syndromic,Croatia,2021-W26,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W26,SARIrate,15-64,1.9
SARI syndromic,Croatia,2021-W26,SARIrate,5-14,1.7
SARI syndromic,Croatia,2021-W26,SARIrate,65+,10.5
SARI syndromic,Croatia,2021-W26,SARIrate,total,2.9
SARI syndromic,Croatia,2021-W25,SARIrate,0-4,0
SARI syndromic,Croatia,2021-W25,SARIrate,15-64,2.1
SARI syndromic,Croatia,2021-W25,SARIrate,5-14,0
SARI syndromic,Croatia,2021-W25,SARIrate,65+,13.1
SARI syndromic,Croatia,2021-W25,SARIrate,total,3.3
SARI syndromic,Cyprus,2026-W07,SARIrate,total,15.8
SARI syndromic,Cyprus,2026-W06,SARIrate,total,21.4
SARI syndromic,Cyprus,2026-W05,SARIrate,total,30.1
SARI syndromic,Cyprus,2026-W04,SARIrate,total,31.3
SARI syndromic,Cyprus,2026-W03,SARIrate,total,19
SARI syndromic,Cyprus,2026-W02,SARIrate,total,19.4
SARI syndromic,Cyprus,2026-W01,SARIrate,total,17
SARI syndromic,Cyprus,2025-W52,SARIrate,total,14.6
SARI syndromic,Cyprus,2025-W51,SARIrate,total,8.7
SARI syndromic,Cyprus,2025-W50,SARIrate,total,2
SARI syndromic,Cyprus,2025-W49,SARIrate,total,3.2
SARI syndromic,Cyprus,2025-W48,SARIrate,total,1.6
SARI syndromic,Cyprus,2025-W47,SARIrate,total,2
SARI syndromic,Cyprus,2025-W46,SARIrate,total,1.2
SARI syndromic,Cyprus,2025-W45,SARIrate,total,1.2
SARI syndromic,Cyprus,2025-W44,SARIrate,total,3.6
SARI syndromic,Cyprus,2025-W43,SARIrate,total,2.8
SARI syndromic,Cyprus,2025-W42,SARIrate,total,2.4
SARI syndromic,Cyprus,2025-W41,SARIrate,total,4
SARI syndromic,Cyprus,2025-W40,SARIrate,total,1.6
SARI syndromic,Cyprus,2025-W39,SARIrate,total,1.2
SARI syndromic,Cyprus,2025-W38,SARIrate,total,2.4
SARI syndromic,Cyprus,2025-W37,SARIrate,total,2.8
SARI syndromic,Cyprus,2025-W36,SARIrate,total,2.4
SARI syndromic,Cyprus,2025-W35,SARIrate,total,3.6
SARI syndromic,Cyprus,2025-W34,SARIrate,total,6.7
SARI syndromic,Cyprus,2025-W33,SARIrate,total,4.4
SARI syndromic,Cyprus,2025-W32,SARIrate,total,3.2
SARI syndromic,Cyprus,2025-W31,SARIrate,total,2.8
SARI syndromic,Cyprus,2025-W30,SARIrate,total,2.8
SARI syndromic,Cyprus,2025-W29,SARIrate,total,2
SARI syndromic,Cyprus,2025-W28,SARIrate,total,3.6
SARI syndromic,Cyprus,2025-W27,SARIrate,total,1.6
SARI syndromic,Cyprus,2025-W26,SARIrate,total,2
SARI syndromic,Cyprus,2025-W25,SARIrate,total,2.4
SARI syndromic,Cyprus,2025-W24,SARIrate,total,0.4
SARI syndromic,Cyprus,2025-W23,SARIrate,total,0.8
SARI syndromic,Cyprus,2025-W22,SARIrate,total,0
SARI syndromic,Cyprus,2025-W21,SARIrate,total,1.2
SARI syndromic,Cyprus,2025-W20,SARIrate,total,0.8
SARI syndromic,Cyprus,2025-W19,SARIrate,total,0.9
SARI syndromic,Cyprus,2025-W18,SARIrate,total,2.3
SARI syndromic,Cyprus,2025-W17,SARIrate,total,1.9
SARI syndromic,Cyprus,2025-W16,SARIrate,total,1.4
SARI syndromic,Cyprus,2025-W15,SARIrate,total,3.3
SARI syndromic,Cyprus,2025-W14,SARIrate,total,3.7
SARI syndromic,Cyprus,2025-W13,SARIrate,total,4.7
SARI syndromic,Cyprus,2025-W12,SARIrate,total,6.1
SARI syndromic,Cyprus,2025-W11,SARIrate,total,9.4
SARI syndromic,Cyprus,2025-W10,SARIrate,total,9.4
SARI syndromic,Cyprus,2025-W09,SARIrate,total,5.6
SARI syndromic,Cyprus,2025-W08,SARIrate,total,10.8
SARI syndromic,Cyprus,2025-W07,SARIrate,total,22.5
SARI syndromic,Cyprus,2025-W06,SARIrate,total,42.1
SARI syndromic,Cyprus,2025-W05,SARIrate,total,48.7
SARI syndromic,Cyprus,2025-W04,SARIrate,total,58.1
SARI syndromic,Cyprus,2025-W03,SARIrate,total,72.6
SARI syndromic,Cyprus,2025-W02,SARIrate,total,32.8
SARI syndromic,Cyprus,2025-W01,SARIrate,total,37
SARI syndromic,Cyprus,2024-W52,SARIrate,total,21.5
SARI syndromic,Cyprus,2024-W51,SARIrate,total,20.1
SARI syndromic,Cyprus,2024-W50,SARIrate,total,21.1
SARI syndromic,Cyprus,2024-W49,SARIrate,total,10.8
SARI syndromic,Cyprus,2024-W48,SARIrate,total,9.8
SARI syndromic,Cyprus,2024-W47,SARIrate,total,10.8
SARI syndromic,Cyprus,2024-W46,SARIrate,total,9.4
SARI syndromic,Cyprus,2024-W45,SARIrate,total,16.3
SARI syndromic,Cyprus,2024-W44,SARIrate,total,9.8
SARI syndromic,Cyprus,2024-W43,SARIrate,total,10.8
SARI syndromic,Cyprus,2024-W42,SARIrate,total,5.6
SARI syndromic,Cyprus,2024-W41,SARIrate,total,5.6
SARI syndromic,Cyprus,2024-W40,SARIrate,total,6.6
SARI syndromic,Cyprus,2024-W39,SARIrate,total,10.3
SARI syndromic,Estonia,2026-W08,SARIrate,0-4,8.2
SARI syndromic,Estonia,2026-W08,SARIrate,15-64,0.1
SARI syndromic,Estonia,2026-W08,SARIrate,5-14,3.9
SARI syndromic,Estonia,2026-W08,SARIrate,65+,2.1
SARI syndromic,Estonia,2026-W08,SARIrate,total,1.3
SARI syndromic,Estonia,2026-W07,SARIrate,0-4,65.6
SARI syndromic,Estonia,2026-W07,SARIrate,15-64,1
SARI syndromic,Estonia,2026-W07,SARIrate,5-14,13.1
SARI syndromic,Estonia,2026-W07,SARIrate,65+,16.4
SARI syndromic,Estonia,2026-W07,SARIrate,total,8.5
SARI syndromic,Estonia,2026-W06,SARIrate,0-4,70.6
SARI syndromic,Estonia,2026-W06,SARIrate,15-64,2.8
SARI syndromic,Estonia,2026-W06,SARIrate,5-14,13.7
SARI syndromic,Estonia,2026-W06,SARIrate,65+,38.4
SARI syndromic,Estonia,2026-W06,SARIrate,total,14.5
SARI syndromic,Estonia,2026-W05,SARIrate,0-4,83.7
SARI syndromic,Estonia,2026-W05,SARIrate,15-64,3
SARI syndromic,Estonia,2026-W05,SARIrate,5-14,19
SARI syndromic,Estonia,2026-W05,SARIrate,65+,38.1
SARI syndromic,Estonia,2026-W05,SARIrate,total,15.7
SARI syndromic,Estonia,2026-W04,SARIrate,0-4,85.3
SARI syndromic,Estonia,2026-W04,SARIrate,15-64,3.4
SARI syndromic,Estonia,2026-W04,SARIrate,5-14,23.6
SARI syndromic,Estonia,2026-W04,SARIrate,65+,37.4
SARI syndromic,Estonia,2026-W04,SARIrate,total,16.4
SARI syndromic,Estonia,2026-W03,SARIrate,0-4,60.7
SARI syndromic,Estonia,2026-W03,SARIrate,15-64,3.4
SARI syndromic,Estonia,2026-W03,SARIrate,5-14,20.3
SARI syndromic,Estonia,2026-W03,SARIrate,65+,38.4
SARI syndromic,Estonia,2026-W03,SARIrate,total,15.2
SARI syndromic,Estonia,2026-W02,SARIrate,0-4,52.5
SARI syndromic,Estonia,2026-W02,SARIrate,15-64,3.6
SARI syndromic,Estonia,2026-W02,SARIrate,5-14,15.1
SARI syndromic,Estonia,2026-W02,SARIrate,65+,44.3
SARI syndromic,Estonia,2026-W02,SARIrate,total,15.5
SARI syndromic,Estonia,2026-W01,SARIrate,0-4,52.5
SARI syndromic,Estonia,2026-W01,SARIrate,15-64,5.6
SARI syndromic,Estonia,2026-W01,SARIrate,5-14,7.9
SARI syndromic,Estonia,2026-W01,SARIrate,65+,50.6
SARI syndromic,Estonia,2026-W01,SARIrate,total,17.4
SARI syndromic,Estonia,2025-W52,SARIrate,0-4,87
SARI syndromic,Estonia,2025-W52,SARIrate,15-64,3.1
SARI syndromic,Estonia,2025-W52,SARIrate,5-14,19.6
SARI syndromic,Estonia,2025-W52,SARIrate,65+,46.8
SARI syndromic,Estonia,2025-W52,SARIrate,total,17.8
SARI syndromic,Estonia,2025-W51,SARIrate,0-4,83.7
SARI syndromic,Estonia,2025-W51,SARIrate,15-64,4.8
SARI syndromic,Estonia,2025-W51,SARIrate,5-14,17.7
SARI syndromic,Estonia,2025-W51,SARIrate,65+,39.4
SARI syndromic,Estonia,2025-W51,SARIrate,total,17
SARI syndromic,Estonia,2025-W50,SARIrate,0-4,83.7
SARI syndromic,Estonia,2025-W50,SARIrate,15-64,3.7
SARI syndromic,Estonia,2025-W50,SARIrate,5-14,22.3
SARI syndromic,Estonia,2025-W50,SARIrate,65+,35.6
SARI syndromic,Estonia,2025-W50,SARIrate,total,16
SARI syndromic,Estonia,2025-W49,SARIrate,0-4,52.5
SARI syndromic,Estonia,2025-W49,SARIrate,15-64,2.8
SARI syndromic,Estonia,2025-W49,SARIrate,5-14,14.4
SARI syndromic,Estonia,2025-W49,SARIrate,65+,30.4
SARI syndromic,Estonia,2025-W49,SARIrate,total,12
SARI syndromic,Estonia,2025-W48,SARIrate,0-4,34.5
SARI syndromic,Estonia,2025-W48,SARIrate,15-64,2.4
SARI syndromic,Estonia,2025-W48,SARIrate,5-14,11.1
SARI syndromic,Estonia,2025-W48,SARIrate,65+,21.6
SARI syndromic,Estonia,2025-W48,SARIrate,total,8.8
SARI syndromic,Estonia,2025-W47,SARIrate,0-4,44.3
SARI syndromic,Estonia,2025-W47,SARIrate,15-64,1.7
SARI syndromic,Estonia,2025-W47,SARIrate,5-14,11.8
SARI syndromic,Estonia,2025-W47,SARIrate,65+,25.8
SARI syndromic,Estonia,2025-W47,SARIrate,total,9.8
SARI syndromic,Estonia,2025-W46,SARIrate,0-4,34.5
SARI syndromic,Estonia,2025-W46,SARIrate,15-64,1.8
SARI syndromic,Estonia,2025-W46,SARIrate,5-14,7.2
SARI syndromic,Estonia,2025-W46,SARIrate,65+,23.4
SARI syndromic,Estonia,2025-W46,SARIrate,total,8.4
SARI syndromic,Estonia,2025-W45,SARIrate,0-4,31.2
SARI syndromic,Estonia,2025-W45,SARIrate,15-64,2.6
SARI syndromic,Estonia,2025-W45,SARIrate,5-14,6.5
SARI syndromic,Estonia,2025-W45,SARIrate,65+,23.4
SARI syndromic,Estonia,2025-W45,SARIrate,total,8.7
SARI syndromic,Estonia,2025-W43,SARIrate,0-4,32.8
SARI syndromic,Estonia,2025-W43,SARIrate,15-64,1.7
SARI syndromic,Estonia,2025-W43,SARIrate,5-14,7.9
SARI syndromic,Estonia,2025-W43,SARIrate,65+,24.8
SARI syndromic,Estonia,2025-W43,SARIrate,total,8.6
SARI syndromic,Estonia,2025-W42,SARIrate,0-4,26.3
SARI syndromic,Estonia,2025-W42,SARIrate,15-64,2.6
SARI syndromic,Estonia,2025-W42,SARIrate,5-14,5.2
SARI syndromic,Estonia,2025-W42,SARIrate,65+,26.5
SARI syndromic,Estonia,2025-W42,SARIrate,total,9
SARI syndromic,Estonia,2025-W41,SARIrate,0-4,36.1
SARI syndromic,Estonia,2025-W41,SARIrate,15-64,2.6
SARI syndromic,Estonia,2025-W41,SARIrate,5-14,5.9
SARI syndromic,Estonia,2025-W41,SARIrate,65+,20.6
SARI syndromic,Estonia,2025-W41,SARIrate,total,8.2
SARI syndromic,Estonia,2025-W40,SARIrate,0-4,34.5
SARI syndromic,Estonia,2025-W40,SARIrate,15-64,2.1
SARI syndromic,Estonia,2025-W40,SARIrate,5-14,9.8
SARI syndromic,Estonia,2025-W40,SARIrate,65+,21.6
SARI syndromic,Estonia,2025-W40,SARIrate,total,8.5
SARI syndromic,Estonia,2025-W39,SARIrate,0-4,32.8
SARI syndromic,Estonia,2025-W39,SARIrate,15-64,2.6
SARI syndromic,Estonia,2025-W39,SARIrate,5-14,6.5
SARI syndromic,Estonia,2025-W39,SARIrate,65+,24.4
SARI syndromic,Estonia,2025-W39,SARIrate,total,9
SARI syndromic,Estonia,2025-W38,SARIrate,0-4,26.3
SARI syndromic,Estonia,2025-W38,SARIrate,15-64,1.7
SARI syndromic,Estonia,2025-W38,SARIrate,5-14,9.8
SARI syndromic,Estonia,2025-W38,SARIrate,65+,24.8
SARI syndromic,Estonia,2025-W38,SARIrate,total,8.5
SARI syndromic,Estonia,2025-W37,SARIrate,0-4,47.6
SARI syndromic,Estonia,2025-W37,SARIrate,15-64,2.6
SARI syndromic,Estonia,2025-W37,SARIrate,5-14,13.7
SARI syndromic,Estonia,2025-W37,SARIrate,65+,20.9
SARI syndromic,Estonia,2025-W37,SARIrate,total,9.7
SARI syndromic,Estonia,2025-W36,SARIrate,0-4,27.9
SARI syndromic,Estonia,2025-W36,SARIrate,15-64,2.4
SARI syndromic,Estonia,2025-W36,SARIrate,5-14,10.5
SARI syndromic,Estonia,2025-W36,SARIrate,65+,20.6
SARI syndromic,Estonia,2025-W36,SARIrate,total,8.2
SARI syndromic,Estonia,2025-W35,SARIrate,0-4,41
SARI syndromic,Estonia,2025-W35,SARIrate,15-64,1.5
SARI syndromic,Estonia,2025-W35,SARIrate,5-14,9.2
SARI syndromic,Estonia,2025-W35,SARIrate,65+,23.4
SARI syndromic,Estonia,2025-W35,SARIrate,total,8.7
SARI syndromic,Estonia,2025-W34,SARIrate,0-4,19.7
SARI syndromic,Estonia,2025-W34,SARIrate,15-64,1.1
SARI syndromic,Estonia,2025-W34,SARIrate,5-14,5.9
SARI syndromic,Estonia,2025-W34,SARIrate,65+,16.8
SARI syndromic,Estonia,2025-W34,SARIrate,total,5.8
SARI syndromic,Estonia,2025-W33,SARIrate,0-4,13.1
SARI syndromic,Estonia,2025-W33,SARIrate,15-64,1.5
SARI syndromic,Estonia,2025-W33,SARIrate,5-14,5.2
SARI syndromic,Estonia,2025-W33,SARIrate,65+,16.4
SARI syndromic,Estonia,2025-W33,SARIrate,total,5.5
SARI syndromic,Estonia,2025-W32,SARIrate,0-4,6.6
SARI syndromic,Estonia,2025-W32,SARIrate,15-64,1.5
SARI syndromic,Estonia,2025-W32,SARIrate,5-14,1.3
SARI syndromic,Estonia,2025-W32,SARIrate,65+,15.7
SARI syndromic,Estonia,2025-W32,SARIrate,total,4.7
SARI syndromic,Estonia,2025-W31,SARIrate,0-4,6.6
SARI syndromic,Estonia,2025-W31,SARIrate,15-64,2.1
SARI syndromic,Estonia,2025-W31,SARIrate,5-14,0
SARI syndromic,Estonia,2025-W31,SARIrate,65+,20.2
SARI syndromic,Estonia,2025-W31,SARIrate,total,5.8
SARI syndromic,Estonia,2025-W30,SARIrate,0-4,9.8
SARI syndromic,Estonia,2025-W30,SARIrate,15-64,2.4
SARI syndromic,Estonia,2025-W30,SARIrate,5-14,0.7
SARI syndromic,Estonia,2025-W30,SARIrate,65+,17.1
SARI syndromic,Estonia,2025-W30,SARIrate,total,5.6
SARI syndromic,Estonia,2025-W29,SARIrate,0-4,14.8
SARI syndromic,Estonia,2025-W29,SARIrate,15-64,2
SARI syndromic,Estonia,2025-W29,SARIrate,5-14,2.6
SARI syndromic,Estonia,2025-W29,SARIrate,65+,18.2
SARI syndromic,Estonia,2025-W29,SARIrate,total,6
SARI syndromic,Estonia,2025-W28,SARIrate,0-4,13.1
SARI syndromic,Estonia,2025-W28,SARIrate,15-64,1.6
SARI syndromic,Estonia,2025-W28,SARIrate,5-14,0.7
SARI syndromic,Estonia,2025-W28,SARIrate,65+,15
SARI syndromic,Estonia,2025-W28,SARIrate,total,4.8
SARI syndromic,Estonia,2025-W27,SARIrate,0-4,18.1
SARI syndromic,Estonia,2025-W27,SARIrate,15-64,1.4
SARI syndromic,Estonia,2025-W27,SARIrate,5-14,2.6
SARI syndromic,Estonia,2025-W27,SARIrate,65+,18.9
SARI syndromic,Estonia,2025-W27,SARIrate,total,5.9
SARI syndromic,Estonia,2025-W26,SARIrate,0-4,19.7
SARI syndromic,Estonia,2025-W26,SARIrate,15-64,2.4
SARI syndromic,Estonia,2025-W26,SARIrate,5-14,3.9
SARI syndromic,Estonia,2025-W26,SARIrate,65+,22.7
SARI syndromic,Estonia,2025-W26,SARIrate,total,7.6
SARI syndromic,Estonia,2025-W25,SARIrate,0-4,29.5
SARI syndromic,Estonia,2025-W25,SARIrate,15-64,1.4
SARI syndromic,Estonia,2025-W25,SARIrate,5-14,3.9
SARI syndromic,Estonia,2025-W25,SARIrate,65+,24.1
SARI syndromic,Estonia,2025-W25,SARIrate,total,7.7
SARI syndromic,Estonia,2025-W24,SARIrate,0-4,44.3
SARI syndromic,Estonia,2025-W24,SARIrate,15-64,2.8
SARI syndromic,Estonia,2025-W24,SARIrate,5-14,5.2
SARI syndromic,Estonia,2025-W24,SARIrate,65+,19.9
SARI syndromic,Estonia,2025-W24,SARIrate,total,8.5
SARI syndromic,Estonia,2025-W23,SARIrate,0-4,37.7
SARI syndromic,Estonia,2025-W23,SARIrate,15-64,1.5
SARI syndromic,Estonia,2025-W23,SARIrate,5-14,3.9
SARI syndromic,Estonia,2025-W23,SARIrate,65+,26.5
SARI syndromic,Estonia,2025-W23,SARIrate,total,8.6
SARI syndromic,Estonia,2025-W22,SARIrate,0-4,72.2
SARI syndromic,Estonia,2025-W22,SARIrate,15-64,2.2
SARI syndromic,Estonia,2025-W22,SARIrate,5-14,9.8
SARI syndromic,Estonia,2025-W22,SARIrate,65+,29.7
SARI syndromic,Estonia,2025-W22,SARIrate,total,11.9
SARI syndromic,Estonia,2025-W21,SARIrate,0-4,49.2
SARI syndromic,Estonia,2025-W21,SARIrate,15-64,2.4
SARI syndromic,Estonia,2025-W21,SARIrate,5-14,7.9
SARI syndromic,Estonia,2025-W21,SARIrate,65+,28.6
SARI syndromic,Estonia,2025-W21,SARIrate,total,10.6
SARI syndromic,Estonia,2025-W20,SARIrate,0-4,49.2
SARI syndromic,Estonia,2025-W20,SARIrate,15-64,3.2
SARI syndromic,Estonia,2025-W20,SARIrate,5-14,9.2
SARI syndromic,Estonia,2025-W20,SARIrate,65+,26.9
SARI syndromic,Estonia,2025-W20,SARIrate,total,10.9
SARI syndromic,Estonia,2025-W19,SARIrate,0-4,39.4
SARI syndromic,Estonia,2025-W19,SARIrate,15-64,2.3
SARI syndromic,Estonia,2025-W19,SARIrate,5-14,5.2
SARI syndromic,Estonia,2025-W19,SARIrate,65+,27.6
SARI syndromic,Estonia,2025-W19,SARIrate,total,9.6
SARI syndromic,Estonia,2025-W18,SARIrate,0-4,44.3
SARI syndromic,Estonia,2025-W18,SARIrate,15-64,2.2
SARI syndromic,Estonia,2025-W18,SARIrate,5-14,9.2
SARI syndromic,Estonia,2025-W18,SARIrate,65+,29
SARI syndromic,Estonia,2025-W18,SARIrate,total,10.4
SARI syndromic,Estonia,2025-W17,SARIrate,0-4,59.1
SARI syndromic,Estonia,2025-W17,SARIrate,15-64,3.7
SARI syndromic,Estonia,2025-W17,SARIrate,5-14,9.8
SARI syndromic,Estonia,2025-W17,SARIrate,65+,31.8
SARI syndromic,Estonia,2025-W17,SARIrate,total,12.7
SARI syndromic,Estonia,2025-W16,SARIrate,0-4,103.4
SARI syndromic,Estonia,2025-W16,SARIrate,15-64,4.4
SARI syndromic,Estonia,2025-W16,SARIrate,5-14,14.4
SARI syndromic,Estonia,2025-W16,SARIrate,65+,31.1
SARI syndromic,Estonia,2025-W16,SARIrate,total,15.5
SARI syndromic,Estonia,2025-W15,SARIrate,0-4,105
SARI syndromic,Estonia,2025-W15,SARIrate,15-64,4.3
SARI syndromic,Estonia,2025-W15,SARIrate,5-14,9.8
SARI syndromic,Estonia,2025-W15,SARIrate,65+,33.2
SARI syndromic,Estonia,2025-W15,SARIrate,total,15.4
SARI syndromic,Estonia,2025-W14,SARIrate,0-4,78.8
SARI syndromic,Estonia,2025-W14,SARIrate,15-64,4.3
SARI syndromic,Estonia,2025-W14,SARIrate,5-14,23.6
SARI syndromic,Estonia,2025-W14,SARIrate,65+,34.2
SARI syndromic,Estonia,2025-W14,SARIrate,total,16
SARI syndromic,Estonia,2025-W13,SARIrate,0-4,75.5
SARI syndromic,Estonia,2025-W13,SARIrate,15-64,3.4
SARI syndromic,Estonia,2025-W13,SARIrate,5-14,22.3
SARI syndromic,Estonia,2025-W13,SARIrate,65+,38.1
SARI syndromic,Estonia,2025-W13,SARIrate,total,16
SARI syndromic,Estonia,2025-W12,SARIrate,0-4,82.1
SARI syndromic,Estonia,2025-W12,SARIrate,15-64,4.4
SARI syndromic,Estonia,2025-W12,SARIrate,5-14,19.6
SARI syndromic,Estonia,2025-W12,SARIrate,65+,38.4
SARI syndromic,Estonia,2025-W12,SARIrate,total,16.6
SARI syndromic,Estonia,2025-W11,SARIrate,0-4,78.8
SARI syndromic,Estonia,2025-W11,SARIrate,15-64,4.5
SARI syndromic,Estonia,2025-W11,SARIrate,5-14,21.6
SARI syndromic,Estonia,2025-W11,SARIrate,65+,30
SARI syndromic,Estonia,2025-W11,SARIrate,total,15
SARI syndromic,Estonia,2025-W10,SARIrate,0-4,68.9
SARI syndromic,Estonia,2025-W10,SARIrate,15-64,6.4
SARI syndromic,Estonia,2025-W10,SARIrate,5-14,20.3
SARI syndromic,Estonia,2025-W10,SARIrate,65+,42.2
SARI syndromic,Estonia,2025-W10,SARIrate,total,18.2
SARI syndromic,Estonia,2025-W09,SARIrate,0-4,55.8
SARI syndromic,Estonia,2025-W09,SARIrate,15-64,4.7
SARI syndromic,Estonia,2025-W09,SARIrate,5-14,25.5
SARI syndromic,Estonia,2025-W09,SARIrate,65+,39.4
SARI syndromic,Estonia,2025-W09,SARIrate,total,16.6
SARI syndromic,Estonia,2025-W08,SARIrate,0-4,59.1
SARI syndromic,Estonia,2025-W08,SARIrate,15-64,4.7
SARI syndromic,Estonia,2025-W08,SARIrate,5-14,21.6
SARI syndromic,Estonia,2025-W08,SARIrate,65+,36.7
SARI syndromic,Estonia,2025-W08,SARIrate,total,15.7
SARI syndromic,Estonia,2025-W07,SARIrate,0-4,59.1
SARI syndromic,Estonia,2025-W07,SARIrate,15-64,4.6
SARI syndromic,Estonia,2025-W07,SARIrate,5-14,17
SARI syndromic,Estonia,2025-W07,SARIrate,65+,29
SARI syndromic,Estonia,2025-W07,SARIrate,total,13.5
SARI syndromic,Estonia,2025-W06,SARIrate,0-4,49.2
SARI syndromic,Estonia,2025-W06,SARIrate,15-64,3.6
SARI syndromic,Estonia,2025-W06,SARIrate,5-14,18.3
SARI syndromic,Estonia,2025-W06,SARIrate,65+,38.4
SARI syndromic,Estonia,2025-W06,SARIrate,total,14.5
SARI syndromic,Estonia,2025-W05,SARIrate,0-4,62.4
SARI syndromic,Estonia,2025-W05,SARIrate,15-64,2.9
SARI syndromic,Estonia,2025-W05,SARIrate,5-14,17.7
SARI syndromic,Estonia,2025-W05,SARIrate,65+,35.6
SARI syndromic,Estonia,2025-W05,SARIrate,total,14
SARI syndromic,Estonia,2025-W04,SARIrate,0-4,47.6
SARI syndromic,Estonia,2025-W04,SARIrate,15-64,3.2
SARI syndromic,Estonia,2025-W04,SARIrate,5-14,14.4
SARI syndromic,Estonia,2025-W04,SARIrate,65+,27.6
SARI syndromic,Estonia,2025-W04,SARIrate,total,11.5
SARI syndromic,Estonia,2025-W03,SARIrate,0-4,27.9
SARI syndromic,Estonia,2025-W03,SARIrate,15-64,3.2
SARI syndromic,Estonia,2025-W03,SARIrate,5-14,15.7
SARI syndromic,Estonia,2025-W03,SARIrate,65+,39.1
